"time","v"
869.6,-87.9778724514102
869.7,-87.9778960032319
869.8,-87.9779195449845
869.9,-87.9779430766728
870,-87.9779665983017
870.1,-87.977990109876
870.2,-87.9780136114006
870.3,-87.9780371028803
870.4,-87.97806058432
870.5,-87.9780840557244
870.6,-87.9781075170983
870.7,-87.9781309684467
870.8,-87.9781544097743
870.9,-87.978177841086
871,-87.9782012623865
871.1,-87.9782246736808
871.2,-87.9782480749735
871.3,-87.9782714662695
871.4,-87.9782948475736
871.5,-87.9783182188907
871.6,-87.9783415802254
871.7,-87.9783649315826
871.8,-87.9783882729672
871.9,-87.9784116043839
872,-87.9784349258374
872.1,-87.9784582373326
872.2,-87.9784815388743
872.3,-87.9785048304672
872.4,-87.9785281121161
872.5,-87.9785513838258
872.6,-87.9785746456011
872.7,-87.9785978974468
872.8,-87.9786211393675
872.9,-87.9786443713681
873,-87.9786675934534
873.1,-87.9786908056281
873.2,-87.9787140078969
873.3,-87.9787372002646
873.4,-87.978760382736
873.5,-87.9787835553159
873.6,-87.9788067180088
873.7,-87.9788298708197
873.8,-87.9788530137533
873.9,-87.9788761468142
874,-87.9788992700073
874.1,-87.9789223833372
874.2,-87.9789454868088
874.3,-87.9789685804266
874.4,-87.9789916641955
874.5,-87.9790147381202
874.6,-87.9790378022054
874.7,-87.9790608564558
874.8,-87.9790839008762
874.9,-87.9791069354712
875,-87.9791299602456
875.1,-87.979152975204
875.2,-87.9791759803512
875.3,-87.9791989756919
875.4,-87.9792219612307
875.5,-87.9792449369725
875.6,-87.9792679029218
875.7,-87.9792908590834
875.8,-87.9793138054619
875.9,-87.9793367420621
876,-87.9793596688886
876.1,-87.9793825859462
876.2,-87.9794054932394
876.3,-87.979428390773
876.4,-87.9794512785517
876.5,-87.97947415658
876.6,-87.9794970248628
876.7,-87.9795198834046
876.8,-87.9795427322101
876.9,-87.979565571284
877,-87.979588400631
877.1,-87.9796112202557
877.2,-87.9796340301627
877.3,-87.9796568303567
877.4,-87.9796796208424
877.5,-87.9797024016244
877.6,-87.9797251727073
877.7,-87.9797479340959
877.8,-87.9797706857946
877.9,-87.9797934278083
878,-87.9798161601414
878.1,-87.9798388827987
878.2,-87.9798615957847
878.3,-87.9798842991041
878.4,-87.9799069927615
878.5,-87.9799296767616
878.6,-87.9799523511089
878.7,-87.9799750158081
878.8,-87.9799976708637
878.9,-87.9800203162805
879,-87.9800429520629
879.1,-87.9800655782157
879.2,-87.9800881947434
879.3,-87.9801108016506
879.4,-87.9801333989419
879.5,-87.9801559866219
879.6,-87.9801785646952
879.7,-87.9802011331664
879.8,-87.9802236920401
879.9,-87.9802462413209
880,-87.9802687810133
880.1,-87.9802913111219
880.2,-87.9803138316514
880.3,-87.9803363426062
880.4,-87.980358843991
880.5,-87.9803813358104
880.6,-87.9804038180688
880.7,-87.9804262907709
880.8,-87.9804487539213
880.9,-87.9804712075244
881,-87.9804936515849
881.1,-87.9805160861072
881.2,-87.9805385110961
881.3,-87.9805609265559
881.4,-87.9805833324913
881.5,-87.9806057289068
881.6,-87.980628115807
881.7,-87.9806504931963
881.8,-87.9806728610794
881.9,-87.9806952194607
882,-87.9807175683448
882.1,-87.9807399077363
882.2,-87.9807622376396
882.3,-87.9807845580593
882.4,-87.9808068689999
882.5,-87.9808291704659
882.6,-87.9808514624618
882.7,-87.9808737449923
882.8,-87.9808960180617
882.9,-87.9809182816745
883,-87.9809405358354
883.1,-87.9809627805488
883.2,-87.9809850158192
883.3,-87.9810072416511
883.4,-87.981029458049
883.5,-87.9810516650174
883.6,-87.9810738625608
883.7,-87.9810960506837
883.8,-87.9811182293905
883.9,-87.9811403986859
884,-87.9811625585741
884.1,-87.9811847090598
884.2,-87.9812068501474
884.3,-87.9812289818414
884.4,-87.9812511041462
884.5,-87.9812732170664
884.6,-87.9812953206063
884.7,-87.9813174147706
884.8,-87.9813394995635
884.9,-87.9813615749897
885,-87.9813836410535
885.1,-87.9814056977594
885.2,-87.9814277451119
885.3,-87.9814497831154
885.4,-87.9814718117744
885.5,-87.9814938310933
885.6,-87.9815158410765
885.7,-87.9815378417286
885.8,-87.9815598330539
885.9,-87.9815818150568
886,-87.9816037877419
886.1,-87.9816257511135
886.2,-87.9816477051761
886.3,-87.9816696499341
886.4,-87.981691585392
886.5,-87.9817135115541
886.6,-87.9817354284248
886.7,-87.9817573360087
886.8,-87.9817792343101
886.9,-87.9818011233334
887,-87.981823003083
887.1,-87.9818448735633
887.2,-87.9818667347789
887.3,-87.9818885867339
887.4,-87.981910429433
887.5,-87.9819322628804
887.6,-87.9819540870805
887.7,-87.9819759020377
887.8,-87.9819977077566
887.9,-87.9820195042413
888,-87.9820412914963
888.1,-87.9820630695261
888.2,-87.9820848383349
888.3,-87.9821065979272
888.4,-87.9821283483073
888.5,-87.9821500894796
888.6,-87.9821718214485
888.7,-87.9821935442184
888.8,-87.9822152577936
888.9,-87.9822369621785
889,-87.9822586573774
889.1,-87.9822803433947
889.2,-87.9823020202349
889.3,-87.9823236879021
889.4,-87.9823453464008
889.5,-87.9823669957354
889.6,-87.9823886359101
889.7,-87.9824102669293
889.8,-87.9824318887975
889.9,-87.9824535015188
890,-87.9824751050977
890.1,-87.9824966995385
890.2,-87.9825182848455
890.3,-87.9825398610231
890.4,-87.9825614280755
890.5,-87.9825829860072
890.6,-87.9826045348224
890.7,-87.9826260745254
890.8,-87.9826476051206
890.9,-87.9826691266124
891,-87.9826906390049
891.1,-87.9827121423026
891.2,-87.9827336365097
891.3,-87.9827551216306
891.4,-87.9827765976696
891.5,-87.9827980646308
891.6,-87.9828195225188
891.7,-87.9828409713377
891.8,-87.9828624110919
891.9,-87.9828838417856
892,-87.9829052634231
892.1,-87.9829266760088
892.2,-87.982948079547
892.3,-87.9829694740418
892.4,-87.9829908594976
892.5,-87.9830122359187
892.6,-87.9830336033093
892.7,-87.9830549616738
892.8,-87.9830763110163
892.9,-87.9830976513413
893,-87.9831189826529
893.1,-87.9831403049553
893.2,-87.983161618253
893.3,-87.98318292255
893.4,-87.9832042178508
893.5,-87.9832255041595
893.6,-87.9832467814805
893.7,-87.9832680498178
893.8,-87.9832893091759
893.9,-87.983310559559
894,-87.9833318009712
894.1,-87.9833530334169
894.2,-87.9833742569003
894.3,-87.9833954714256
894.4,-87.9834166769971
894.5,-87.9834378736189
894.6,-87.9834590612954
894.7,-87.9834802400307
894.8,-87.9835014098292
894.9,-87.9835225706949
895,-87.9835437226322
895.1,-87.9835648656452
895.2,-87.9835859997382
895.3,-87.9836071249154
895.4,-87.983628241181
895.5,-87.9836493485392
895.6,-87.9836704469942
895.7,-87.9836915365502
895.8,-87.9837126172115
895.9,-87.9837336889822
896,-87.9837547518666
896.1,-87.9837758058688
896.2,-87.983796850993
896.3,-87.9838178872434
896.4,-87.9838389146243
896.5,-87.9838599331397
896.6,-87.9838809427939
896.7,-87.9839019435911
896.8,-87.9839229355355
896.9,-87.9839439186312
897,-87.9839648928823
897.1,-87.9839858582932
897.2,-87.9840068148679
897.3,-87.9840277626107
897.4,-87.9840487015256
897.5,-87.9840696316169
897.6,-87.9840905528888
897.7,-87.9841114653453
897.8,-87.9841323689906
897.9,-87.984153263829
898,-87.9841741498645
898.1,-87.9841950271013
898.2,-87.9842158955436
898.3,-87.9842367551955
898.4,-87.9842576060611
898.5,-87.9842784481446
898.6,-87.9842992814502
898.7,-87.9843201059819
898.8,-87.984340921744
898.9,-87.9843617287404
899,-87.9843825269755
899.1,-87.9844033164533
899.2,-87.9844240971779
899.3,-87.9844448691534
899.4,-87.984465632384
899.5,-87.9844863868739
899.6,-87.9845071326271
899.7,-87.9845278696476
899.8,-87.9845485979398
899.9,-87.9845693175076
900,-87.9845900283552
900.1,-87.9846107304866
900.2,-87.9846314239061
900.3,-87.9846521086176
900.4,-87.9846727846253
900.5,-87.9846934519334
900.6,-87.9847141105458
900.7,-87.9847347604666
900.8,-87.9847554017001
900.9,-87.9847760342502
901,-87.984796658121
901.1,-87.9848172733167
901.2,-87.9848378798413
901.3,-87.9848584776989
901.4,-87.9848790668936
901.5,-87.9848996474294
901.6,-87.9849202193105
901.7,-87.9849407825408
901.8,-87.9849613371245
901.9,-87.9849818830656
902,-87.9850024203683
902.1,-87.9850229490365
902.2,-87.9850434690743
902.3,-87.9850639804858
902.4,-87.9850844832751
902.5,-87.9851049774461
902.6,-87.985125463003
902.7,-87.9851459399498
902.8,-87.9851664082905
902.9,-87.9851868680293
903,-87.98520731917
903.1,-87.9852277617168
903.2,-87.9852481956738
903.3,-87.9852686210449
903.4,-87.9852890378341
903.5,-87.9853094460456
903.6,-87.9853298456834
903.7,-87.9853502367513
903.8,-87.9853706192537
903.9,-87.9853909931943
904,-87.9854113585773
904.1,-87.9854317154066
904.2,-87.9854520636864
904.3,-87.9854724034205
904.4,-87.985492734613
904.5,-87.985513057268
904.6,-87.9855333713894
904.7,-87.9855536769812
904.8,-87.9855739740475
904.9,-87.9855942625922
905,-87.9856145426194
905.1,-87.985634814133
905.2,-87.985655077137
905.3,-87.9856753316354
905.4,-87.9856955776323
905.5,-87.9857158151316
905.6,-87.9857360441373
905.7,-87.9857562646534
905.8,-87.9857764766838
905.9,-87.9857966802326
906,-87.9858168753037
906.1,-87.9858370619011
906.2,-87.9858572400288
906.3,-87.9858774096907
906.4,-87.9858975708908
906.5,-87.9859177236331
906.6,-87.9859378679216
906.7,-87.9859580037602
906.8,-87.9859781311528
906.9,-87.9859982501035
907,-87.9860183606162
907.1,-87.9860384626948
907.2,-87.9860585563433
907.3,-87.9860786415657
907.4,-87.9860987183659
907.5,-87.9861187867478
907.6,-87.9861388467153
907.7,-87.9861588982725
907.8,-87.9861789414233
907.9,-87.9861989761716
908,-87.9862190025213
908.1,-87.9862390204764
908.2,-87.9862590300408
908.3,-87.9862790312185
908.4,-87.9862990240133
908.5,-87.9863190084291
908.6,-87.9863389844701
908.7,-87.9863589521399
908.8,-87.9863789114426
908.9,-87.986398862382
909,-87.9864188049621
909.1,-87.9864387391869
909.2,-87.9864586650601
909.3,-87.9864785825857
909.4,-87.9864984917676
909.5,-87.9865183926098
909.6,-87.9865382851161
909.7,-87.9865581692904
909.8,-87.9865780451367
909.9,-87.9865979126588
910,-87.9866177718605
910.1,-87.9866376227459
910.2,-87.9866574653187
910.3,-87.986677299583
910.4,-87.9866971255424
910.5,-87.9867169432011
910.6,-87.9867367525628
910.7,-87.9867565536313
910.8,-87.9867763464107
910.9,-87.9867961309047
911,-87.9868159071172
911.1,-87.9868356750522
911.2,-87.9868554347134
911.3,-87.9868751861047
911.4,-87.9868949292301
911.5,-87.9869146640932
911.6,-87.9869343906982
911.7,-87.9869541090487
911.8,-87.9869738191486
911.9,-87.9869935210018
912,-87.9870132146122
912.1,-87.9870328999835
912.2,-87.9870525771197
912.3,-87.9870722460246
912.4,-87.9870919067019
912.5,-87.9871115591557
912.6,-87.9871312033897
912.7,-87.9871508394077
912.8,-87.9871704672136
912.9,-87.9871900868112
913,-87.9872096982043
913.1,-87.9872293013968
913.2,-87.9872488963925
913.3,-87.9872684831953
913.4,-87.9872880618088
913.5,-87.9873076322371
913.6,-87.9873271944838
913.7,-87.9873467485529
913.8,-87.987366294448
913.9,-87.9873858321731
914,-87.9874053617319
914.1,-87.9874248831283
914.2,-87.987444396366
914.3,-87.9874639014489
914.4,-87.9874833983808
914.5,-87.9875028871654
914.6,-87.9875223678066
914.7,-87.9875418403081
914.8,-87.9875613046738
914.9,-87.9875807609074
915,-87.9876002090128
915.1,-87.9876196489936
915.2,-87.9876390808538
915.3,-87.9876585045971
915.4,-87.9876779202273
915.5,-87.9876973277481
915.6,-87.9877167271633
915.7,-87.9877361184768
915.8,-87.9877555016922
915.9,-87.9877748768134
916,-87.9877942438441
916.1,-87.9878136027881
916.2,-87.9878329536491
916.3,-87.987852296431
916.4,-87.9878716311375
916.5,-87.9878909577723
916.6,-87.9879102763392
916.7,-87.9879295868419
916.8,-87.9879488892843
916.9,-87.98796818367
917,-87.9879874700028
917.1,-87.9880067482865
917.2,-87.9880260185248
917.3,-87.9880452807214
917.4,-87.9880645348802
917.5,-87.9880837810047
917.6,-87.9881030190988
917.7,-87.9881222491663
917.8,-87.9881414712107
917.9,-87.9881606852359
918,-87.9881798912457
918.1,-87.9881990892436
918.2,-87.9882182792335
918.3,-87.9882374612191
918.4,-87.9882566352041
918.5,-87.9882758011922
918.6,-87.9882949591871
918.7,-87.9883141091925
918.8,-87.9883332512123
918.9,-87.98835238525
919,-87.9883715113093
919.1,-87.9883906293941
919.2,-87.988409739508
919.3,-87.9884288416546
919.4,-87.9884479358378
919.5,-87.9884670220612
919.6,-87.9884861003284
919.7,-87.9885051706433
919.8,-87.9885242330095
919.9,-87.9885432874306
920,-87.9885623339104
920.1,-87.9885813724526
920.2,-87.9886004030608
920.3,-87.9886194257387
920.4,-87.98863844049
920.5,-87.9886574473185
920.6,-87.9886764462277
920.7,-87.9886954372214
920.8,-87.9887144203031
920.9,-87.9887333954767
921,-87.9887523627457
921.1,-87.9887713221138
921.2,-87.9887902735848
921.3,-87.9888092171622
921.4,-87.9888281528497
921.5,-87.988847080651
921.6,-87.9888660005698
921.7,-87.9888849126096
921.8,-87.9889038167742
921.9,-87.9889227130672
922,-87.9889416014923
922.1,-87.9889604820531
922.2,-87.9889793547532
922.3,-87.9889982195963
922.4,-87.989017076586
922.5,-87.9890359257261
922.6,-87.98905476702
922.7,-87.9890736004715
922.8,-87.9890924260842
922.9,-87.9891112438617
923,-87.9891300538077
923.1,-87.9891488559257
923.2,-87.9891676502195
923.3,-87.9891864366926
923.4,-87.9892052153486
923.5,-87.9892239861912
923.6,-87.9892427492241
923.7,-87.9892615044507
923.8,-87.9892802518748
923.9,-87.9892989915
924,-87.9893177233298
924.1,-87.9893364473678
924.2,-87.9893551636178
924.3,-87.9893738720832
924.4,-87.9893925727677
924.5,-87.9894112656749
924.6,-87.9894299508084
924.7,-87.9894486281718
924.8,-87.9894672977686
924.9,-87.9894859596026
925,-87.9895046136772
925.1,-87.989523259996
925.2,-87.9895418985628
925.3,-87.989560529381
925.4,-87.9895791524541
925.5,-87.9895977677859
925.6,-87.9896163753799
925.7,-87.9896349752397
925.8,-87.9896535673687
925.9,-87.9896721517708
926,-87.9896907284493
926.1,-87.9897092974078
926.2,-87.98972785865
926.3,-87.9897464121794
926.4,-87.9897649579996
926.5,-87.9897834961141
926.6,-87.9898020265265
926.7,-87.9898205492403
926.8,-87.9898390642592
926.9,-87.9898575715866
927,-87.9898760712262
927.1,-87.9898945631814
927.2,-87.9899130474559
927.3,-87.9899315240531
927.4,-87.9899499929766
927.5,-87.9899684542301
927.6,-87.9899869078169
927.7,-87.9900053537407
927.8,-87.9900237920049
927.9,-87.9900422226132
928,-87.9900606455691
928.1,-87.9900790608761
928.2,-87.9900974685376
928.3,-87.9901158685574
928.4,-87.9901342609388
928.5,-87.9901526456855
928.6,-87.9901710228009
928.7,-87.9901893922885
928.8,-87.9902077541519
928.9,-87.9902261083947
929,-87.9902444550202
929.1,-87.9902627940321
929.2,-87.9902811254338
929.3,-87.9902994492289
929.4,-87.9903177654208
929.5,-87.9903360740132
929.6,-87.9903543750093
929.7,-87.9903726684129
929.8,-87.9903909542274
929.9,-87.9904092324562
930,-87.990427503103
930.1,-87.9904457661711
930.2,-87.9904640216641
930.3,-87.9904822695854
930.4,-87.9905005099386
930.5,-87.9905187427272
930.6,-87.9905369679546
930.7,-87.9905551856243
930.8,-87.9905733957398
930.9,-87.9905915983046
931,-87.9906097933221
931.1,-87.9906279807959
931.2,-87.9906461607294
931.3,-87.9906643331261
931.4,-87.9906824979895
931.5,-87.990700655323
931.6,-87.9907188051301
931.7,-87.9907369474143
931.8,-87.9907550821789
931.9,-87.9907732094276
932,-87.9907913291638
932.1,-87.9908094413909
932.2,-87.9908275461123
932.3,-87.9908456433316
932.4,-87.9908637330522
932.5,-87.9908818152774
932.6,-87.9908998900109
932.7,-87.9909179572561
932.8,-87.9909360170163
932.9,-87.990954069295
933,-87.9909721140957
933.1,-87.9909901514218
933.2,-87.9910081812768
933.3,-87.991026203664
933.4,-87.9910442185869
933.5,-87.9910622260491
933.6,-87.9910802260538
933.7,-87.9910982186045
933.8,-87.9911162037047
933.9,-87.9911341813577
934,-87.9911521515671
934.1,-87.9911701143362
934.2,-87.9911880696684
934.3,-87.9912060175671
934.4,-87.9912239580359
934.5,-87.991241891078
934.6,-87.991259816697
934.7,-87.9912777348962
934.8,-87.991295645679
934.9,-87.9913135490488
935,-87.9913314450091
935.1,-87.9913493335632
935.2,-87.9913672147146
935.3,-87.9913850884667
935.4,-87.9914029548228
935.5,-87.9914208137863
935.6,-87.9914386653607
935.7,-87.9914565095494
935.8,-87.9914743463556
935.9,-87.9914921757829
936,-87.9915099978346
936.1,-87.9915278125141
936.2,-87.9915456198248
936.3,-87.9915634197701
936.4,-87.9915812123533
936.5,-87.9915989975778
936.6,-87.991616775447
936.7,-87.9916345459644
936.8,-87.9916523091331
936.9,-87.9916700649567
937,-87.9916878134385
937.1,-87.9917055545819
937.2,-87.9917232883902
937.3,-87.9917410148668
937.4,-87.9917587340151
937.5,-87.9917764458384
937.6,-87.9917941503401
937.7,-87.9918118475235
937.8,-87.991829537392
937.9,-87.991847219949
938,-87.9918648951978
938.1,-87.9918825631418
938.2,-87.9919002237842
938.3,-87.9919178771285
938.4,-87.9919355231781
938.5,-87.9919531619361
938.6,-87.9919707934061
938.7,-87.9919884175913
938.8,-87.992006034495
938.9,-87.9920236441207
939,-87.9920412464716
939.1,-87.9920588415511
939.2,-87.9920764293625
939.3,-87.9920940099091
939.4,-87.9921115831943
939.5,-87.9921291492213
939.6,-87.9921467079936
939.7,-87.9921642595145
939.8,-87.9921818037871
939.9,-87.992199340815
940,-87.9922168706014
940.1,-87.9922343931495
940.2,-87.9922519084628
940.3,-87.9922694165446
940.4,-87.992286917398
940.5,-87.9923044110266
940.6,-87.9923218974335
940.7,-87.9923393766221
940.8,-87.9923568485956
940.9,-87.9923743133575
941,-87.9923917709109
941.1,-87.9924092212592
941.2,-87.9924266644056
941.3,-87.9924441003535
941.4,-87.9924615291062
941.5,-87.9924789506669
941.6,-87.992496365039
941.7,-87.9925137722257
941.8,-87.9925311722303
941.9,-87.9925485650561
942,-87.9925659507064
942.1,-87.9925833291845
942.2,-87.9926007004936
942.3,-87.992618064637
942.4,-87.9926354216181
942.5,-87.99265277144
942.6,-87.992670114106
942.7,-87.9926874496195
942.8,-87.9927047779836
942.9,-87.9927220992017
943,-87.992739413277
943.1,-87.9927567202128
943.2,-87.9927740200123
943.3,-87.9927913126788
943.4,-87.9928085982156
943.5,-87.9928258766259
943.6,-87.992843147913
943.7,-87.9928604120801
943.8,-87.9928776691305
943.9,-87.9928949190675
944,-87.9929121618942
944.1,-87.9929293976139
944.2,-87.9929466262299
944.3,-87.9929638477454
944.4,-87.9929810621637
944.5,-87.9929982694879
944.6,-87.9930154697214
944.7,-87.9930326628674
944.8,-87.993049848929
944.9,-87.9930670279096
945,-87.9930841998124
945.1,-87.9931013646406
945.2,-87.9931185223973
945.3,-87.993135673086
945.4,-87.9931528167097
945.5,-87.9931699532717
945.6,-87.9931870827752
945.7,-87.9932042052235
945.8,-87.9932213206197
945.9,-87.9932384289671
946,-87.9932555302689
946.1,-87.9932726245283
946.2,-87.9932897117485
946.3,-87.9933067919328
946.4,-87.9933238650842
946.5,-87.9933409312061
946.6,-87.9933579903017
946.7,-87.993375042374
946.8,-87.9933920874265
946.9,-87.9934091254621
947,-87.9934261564842
947.1,-87.993443180496
947.2,-87.9934601975005
947.3,-87.9934772075011
947.4,-87.9934942105009
947.5,-87.9935112065031
947.6,-87.9935281955109
947.7,-87.9935451775275
947.8,-87.993562152556
947.9,-87.9935791205997
948,-87.9935960816617
948.1,-87.9936130357452
948.2,-87.9936299828533
948.3,-87.9936469229894
948.4,-87.9936638561564
948.5,-87.9936807823577
948.6,-87.9936977015963
948.7,-87.9937146138755
948.8,-87.9937315191984
948.9,-87.9937484175681
949,-87.9937653089879
949.1,-87.9937821934609
949.2,-87.9937990709903
949.3,-87.9938159415792
949.4,-87.9938328052307
949.5,-87.9938496619481
949.6,-87.9938665117345
949.7,-87.9938833545931
949.8,-87.9939001905269
949.9,-87.9939170195391
950,-87.993933841633
950.1,-87.9939506568115
950.2,-87.993967465078
950.3,-87.9939842664355
950.4,-87.9940010608871
950.5,-87.9940178484361
950.6,-87.9940346290855
950.7,-87.9940514028385
950.8,-87.9940681696981
950.9,-87.9940849296677
951,-87.9941016827502
951.1,-87.9941184289488
951.2,-87.9941351682666
951.3,-87.9941519007068
951.4,-87.9941686262725
951.5,-87.9941853449668
951.6,-87.9942020567927
951.7,-87.9942187617536
951.8,-87.9942354598524
951.9,-87.9942521510923
952,-87.9942688354764
952.1,-87.9942855130078
952.2,-87.9943021836896
952.3,-87.994318847525
952.4,-87.994335504517
952.5,-87.9943521546687
952.6,-87.9943687979833
952.7,-87.9943854344638
952.8,-87.9944020641134
952.9,-87.9944186869352
953,-87.9944353029322
953.1,-87.9944519121075
953.2,-87.9944685144643
953.3,-87.9944851100057
953.4,-87.9945016987347
953.5,-87.9945182806543
953.6,-87.9945348557679
953.7,-87.9945514240782
953.8,-87.9945679855886
953.9,-87.9945845403021
954,-87.9946010882217
954.1,-87.9946176293505
954.2,-87.9946341636916
954.3,-87.9946506912482
954.4,-87.9946672120232
954.5,-87.9946837260197
954.6,-87.9947002332408
954.7,-87.9947167336896
954.8,-87.9947332273692
954.9,-87.9947497142826
955,-87.9947661944329
955.1,-87.9947826678231
955.2,-87.9947991344563
955.3,-87.9948155943356
955.4,-87.9948320474641
955.5,-87.9948484938447
955.6,-87.9948649334806
955.7,-87.9948813663748
955.8,-87.9948977925303
955.9,-87.9949142119503
956,-87.9949306246377
956.1,-87.9949470305956
956.2,-87.994963429827
956.3,-87.9949798223351
956.4,-87.9949962081228
956.5,-87.9950125871932
956.6,-87.9950289595493
956.7,-87.9950453251942
956.8,-87.9950616841309
956.9,-87.9950780363624
957,-87.9950943818918
957.1,-87.9951107207222
957.2,-87.9951270528564
957.3,-87.9951433782976
957.4,-87.9951596970488
957.5,-87.9951760091131
957.6,-87.9951923144934
957.7,-87.9952086131927
957.8,-87.9952249052142
957.9,-87.9952411905607
958,-87.9952574692354
958.1,-87.9952737412413
958.2,-87.9952900065813
958.3,-87.9953062652584
958.4,-87.9953225172758
958.5,-87.9953387626364
958.6,-87.9953550013432
958.7,-87.9953712333992
958.8,-87.9953874588074
958.9,-87.9954036775708
959,-87.9954198896925
959.1,-87.9954360951754
959.2,-87.9954522940226
959.3,-87.9954684862369
959.4,-87.9954846718215
959.5,-87.9955008507794
959.6,-87.9955170231134
959.7,-87.9955331888266
959.8,-87.9955493479221
959.9,-87.9955655004027
960,-87.9955816462715
960.1,-87.9955977855314
960.2,-87.9956139181855
960.3,-87.9956300442368
960.4,-87.9956461636881
960.5,-87.9956622765425
960.6,-87.995678382803
960.7,-87.9956944824725
960.8,-87.9957105755541
960.9,-87.9957266620506
961,-87.9957427419651
961.1,-87.9957588153005
961.2,-87.9957748820598
961.3,-87.995790942246
961.4,-87.9958069958621
961.5,-87.9958230429109
961.6,-87.9958390833955
961.7,-87.9958551173188
961.8,-87.9958711446837
961.9,-87.9958871654933
962,-87.9959031797506
962.1,-87.9959191874583
962.2,-87.9959351886196
962.3,-87.9959511832373
962.4,-87.9959671713144
962.5,-87.9959831528539
962.6,-87.9959991278586
962.7,-87.9960150963316
962.8,-87.9960310582759
962.9,-87.9960470136942
963,-87.9960629625896
963.1,-87.996078904965
963.2,-87.9960948408234
963.3,-87.9961107701676
963.4,-87.9961266930007
963.5,-87.9961426093256
963.6,-87.9961585191451
963.7,-87.9961744224622
963.8,-87.9961903192799
963.9,-87.9962062096011
964,-87.9962220934286
964.1,-87.9962379707655
964.2,-87.9962538416146
964.3,-87.9962697059789
964.4,-87.9962855638613
964.5,-87.9963014152647
964.6,-87.996317260192
964.7,-87.9963330986461
964.8,-87.99634893063
964.9,-87.9963647561466
965,-87.9963805751987
965.1,-87.9963963877893
965.2,-87.9964121939214
965.3,-87.9964279935977
965.4,-87.9964437868212
965.5,-87.9964595735948
965.6,-87.9964753539214
965.7,-87.9964911278039
965.8,-87.9965068952452
965.9,-87.9965226562482
966,-87.9965384108159
966.1,-87.996554158951
966.2,-87.9965699006565
966.3,-87.9965856359352
966.4,-87.9966013647902
966.5,-87.9966170872242
966.6,-87.9966328032401
966.7,-87.9966485128408
966.8,-87.9966642160293
966.9,-87.9966799128083
967,-87.9966956031808
967.1,-87.9967112871497
967.2,-87.9967269647178
967.3,-87.996742635888
967.4,-87.9967583006631
967.5,-87.9967739590462
967.6,-87.9967896110399
967.7,-87.9968052566472
967.8,-87.996820895871
967.9,-87.9968365287141
968,-87.9968521551795
968.1,-87.9968677752698
968.2,-87.9968833889881
968.3,-87.9968989963372
968.4,-87.9969145973199
968.5,-87.9969301919392
968.6,-87.9969457801977
968.7,-87.9969613620985
968.8,-87.9969769376444
968.9,-87.9969925068381
969,-87.9970080696827
969.1,-87.9970236261808
969.2,-87.9970391763354
969.3,-87.9970547201494
969.4,-87.9970702576255
969.5,-87.9970857887666
969.6,-87.9971013135756
969.7,-87.9971168320552
969.8,-87.9971323442083
969.9,-87.9971478500378
970,-87.9971633495466
970.1,-87.9971788427373
970.2,-87.9971943296129
970.3,-87.9972098101762
970.4,-87.99722528443
970.5,-87.9972407523772
970.6,-87.9972562140206
970.7,-87.9972716693629
970.8,-87.9972871184071
970.9,-87.997302561156
971,-87.9973179976124
971.1,-87.997333427779
971.2,-87.9973488516588
971.3,-87.9973642692545
971.4,-87.9973796805689
971.5,-87.9973950856049
971.6,-87.9974104843653
971.7,-87.9974258768529
971.8,-87.9974412630705
971.9,-87.9974566430209
972,-87.9974720167069
972.1,-87.9974873841313
972.2,-87.9975027452969
972.3,-87.9975181002066
972.4,-87.9975334488631
972.5,-87.9975487912692
972.6,-87.9975641274277
972.7,-87.9975794573415
972.8,-87.9975947810133
972.9,-87.9976100984459
973,-87.9976254096421
973.1,-87.9976407146047
973.2,-87.9976560133365
973.3,-87.9976713058402
973.4,-87.9976865921187
973.5,-87.9977018721748
973.6,-87.9977171460112
973.7,-87.9977324136307
973.8,-87.9977476750361
973.9,-87.9977629302301
974,-87.9977781792157
974.1,-87.9977934219954
974.2,-87.9978086585722
974.3,-87.9978238889487
974.4,-87.9978391131278
974.5,-87.9978543311122
974.6,-87.9978695429046
974.7,-87.997884748508
974.8,-87.9978999479249
974.9,-87.9979151411583
975,-87.9979303282108
975.1,-87.9979455090852
975.2,-87.9979606837844
975.3,-87.9979758523109
975.4,-87.9979910146676
975.5,-87.9980061708573
975.6,-87.9980213208827
975.7,-87.9980364647466
975.8,-87.9980516024516
975.9,-87.9980667340007
976,-87.9980818593964
976.1,-87.9980969786417
976.2,-87.9981120917391
976.3,-87.9981271986914
976.4,-87.9981422995015
976.5,-87.9981573941721
976.6,-87.9981724827058
976.7,-87.9981875651054
976.8,-87.9982026413737
976.9,-87.9982177115133
977,-87.9982327755272
977.1,-87.9982478334178
977.2,-87.9982628851881
977.3,-87.9982779308408
977.4,-87.9982929703784
977.5,-87.9983080038039
977.6,-87.9983230311199
977.7,-87.9983380523291
977.8,-87.9983530674343
977.9,-87.9983680764382
978,-87.9983830793435
978.1,-87.998398076153
978.2,-87.9984130668692
978.3,-87.9984280514951
978.4,-87.9984430300332
978.5,-87.9984580024864
978.6,-87.9984729688572
978.7,-87.9984879291485
978.8,-87.9985028833629
978.9,-87.9985178315031
979,-87.9985327735719
979.1,-87.998547709572
979.2,-87.998562639506
979.3,-87.9985775633767
979.4,-87.9985924811867
979.5,-87.9986073929388
