assay_chembl_id	assay_description	assay_type	confidence_score	confidence_desc	src_id	bao_format	target_chembl_id	target_name	target_type	organism	tax_id
CHEMBL5734332	Activity Assay: hERG activity assays representative compounds were tested for hERG activity using the Fast Patch assay available from WuXiApptec (Shanghai China).	B	9	Direct single protein target assigned	37	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5734394	Inhibition Assay: hERG: The assay was performed on hERG channel stably expressed in HEK293 cells. The cells were cultured at 37° C. in a humidified CO2 incubator in the growth medium consisting of DMEM, 10% fetal bovine serum and antibiotics. Prior to the assay, the cells were seeded onto a 12 mm PDL-coated glass coverslip and cultured in a 35 mm Petri dish. After 16 to 40 hr culture, the cover slip was transferred into the chamber of OctaFlow perfusion system (ALA Instrument) and under a constant flow of extracellular solution (140 mM NaCl, 4 mM KCl, 1 mM MgCl2, 2 mM CaCl2, 10 mM HEPES, 10 mM D-glucose, pH 7.35, osmolarity 290). Whole cell patch clamping was performed with a glass micropipette filled with intracellular solution (120 mM KCl, 1.75 mM MgCl2, 5.4 mM CaCl2, 10 mM HEPES, 10 mM EGTA, and 4 mM ATP-K2, PH 7.2, osmolarity 310). Giga-seal was maintained during the test. The voltage control and current measurement were carried out using Axon amplifier 700B, Digidata 1440A and CLAMPEX10 software (Molecular Devices). Whole-cell hERG currents were recorded following the Petroski protocol: the cell was held at −80 mV, and the voltage step jumped from −80 to 30 mV and stay for 2 sec with a 20 ms prepulse at −40 mV. After depolarization, the voltage was decreased to −40 mV and stay for 2 sec, and returned back to −80 mV. Test compound was applied by quartz capillary tubes tip (200 μm inner diameter), and the flow rate was controlled at 2-3 mL/min with OctaFlow perfusion system. Different concentrations of the compound were applied to the cells for 5 min and the hERG current was measured three times before, during and after compound treatment.	B	9	Direct single protein target assigned	37	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5734464	HERG Assay : Compounds of the invention were tested for inhibition of the human ether a go-go related gene (hERG) K+ channel using IonWorks patch clamp electrophysiology. 8 Point concentration-response curves were generated on two occasions using 3-fold serial dilutions from the maximum assay concentration (11 uM). Electrophysiological recordings were made from a Chinese Hamster Lung cell line stably expressing the full length hERG channel. Single cell ion currents were measured in the perforated patch clamp configuration (100 ug/mL amphoterocin) at room temperature using an IonWorks Quattro instrument. The internal solution contained 140 mM KCl, 1 mM MgCl2, 1 mM EGTA and 20 mM HEPES and was buffered to pH 7.3. The external solution contained 138 mM NaCl, 2.7 mM KCl, 0.9 mM CaCl2, 0.5 mM MgCl2, 8 mM Na2HPO4 and 1.5 mM KH2PO4, and was buffered to pH 7.3. Cells were clamped at a holding potential of 70 mV for 30 s and then stepped to +40 mV for 1 s. This was followed by a hyperpolarising step of 1 s to 30 mV to evoke the hERG tail current. This sequence was repeated 5 times at a frequency of 0.25 Hz. Currents were measured from the tail step at the 5th pulse, and referenced to the holding current. Compounds were incubated for 6-7 min prior to a second measurement of the hERG signal using an identical pulse train.	B	9	Direct single protein target assigned	37	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5734466	Inhibition Assay : Electrophysiological recordings were made from a Chinese Hamster Lung cell line stably expressing the full length hERG channel. Single cell ion currents were measured in the perforated patch clamp configuration (100 ug/mL amphoterocin) at room temperature using an IonWorks Quattro instrument. The internal solution contained 140 mM KCl, 1 mM MgCl2, 1 mM EGTA and 20 mM HEPES and was buffered to pH 7.3. The external solution contained 138 mM NaCl, 2.7 mM KCl, 0.9 mM CaCl2, 0.5 mM MgCl2, 8 mM Na2HPO4 and 1.5 mM KH2PO4, and was buffered to pH 7.3. Cells were clamped at a holding potential of 70 mV for 30 s and then stepped to +40 mV for 1 s. This was followed by a hyperpolarising step of 1 s to 30 mV to evoke the hERG tail current. This sequence was repeated 5 times at a frequency of 0.25 Hz. Currents were measured from the tail step at the 5th pulse, and referenced to the holding current. Compounds were incubated for 6-7 min prior to a second measurement of the hERG signal using an identical pulse train.	B	9	Direct single protein target assigned	37	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5734655	Human ERG (hERG) assay: The whole-cell patch-clamp technique was used to investigate the effects of the test items on hERG (human-ether-a-go-go related gene) potassium channels in stably transfected CHO cells near physiological temperature (36±1° C.). The effects of compounds on hERG K+-current parameters were evaluated at 4 concentrations (0.3-3-30-300 μM) in at least 3 CHO cells stably expressing the hERG channel. For electrophysiological measurements cells were seeded onto 35 mm sterile culture dishes containing 2 ml culture medium without Hygromycin B. Cells were cultivated at a density that enabled single cells (without visible connections to neighbouring cells) to be measured. Cells were incubated at 37° C. in a humidified atmosphere with 5% CO2 (rel. humidity about 95%). The cells were continuously maintained in and passaged in sterile culture flasks containing nutrient mixture F-12 (DMEM/F-12 with L-Glutamine) supplemented with 10% foetal bovine serum and 10% penicillin/streptomycin solution. Every day at least three cells were treated with a selective IKr blocker (E-4031, reference substance) to assure accuracy of the method. The 35 mm culture dishes upon which cells were seeded at a density allowing single cells to be recorded were placed on the dish holder of the microscope and continuously perfused (at approximately 1 ml/min) with the bath solution (sodium chloride 150 mM, potassium chloride 4 mM, calcium chloride 1.2 mM, magnesium chloride 1 mM, HEPES 10 mM, pH (NaOH) 7.4) at near physiological temperature (36±1° C.). After formation of a Gigaohm seal between the patch electrodes and individual hERG stably transfected CHO cells (pipette resistance range: 2.0 MΩ-7.0 Mω; seal resistance range: >1 Gω) the cell membrane across the pipette tip was ruptured to assure electrical access to the cell interior (whole-cell patch-configuration). In case the quality of the seal was poor, the process of seal formation was repeated with a different cell and a new pipette. As soon as a stable seal was established, hERG outward tail currents were measured upon depolarization of the cell membrane to −40 mV for 50 ms followed by 500 ms at +20 mV (activation of channels) from a holding potential of −80 mV and upon subsequent repolarization to −40 mV for 500 ms. This voltage protocol was run at least 10 times at intervals of 10 s. If current density was judged to be too low for measurement, another cell was recorded. Once control recordings have been accomplished, cells were continuously perfused with a bath solution containing the test items. During wash-in of the test item the voltage protocol indicated above was run continuously again at 10 s intervals until the steady-state level of block was reached. The four test item concentrations of the compound were applied sequentially to 3 cells in a cumulative manner. As hERG tail currents were inhibited by the test item, the concentration-response curve was generated and ICso value calculated. Based on the IC50 value the IC20 was estimated.	B	9	Direct single protein target assigned	37	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5734918	hERG Analysis-Method 1: Cell CultureThe hERG-expressing Chinese hamster ovary K1 (CHO) cells described by (Persson, Carlsson, Duker, & Jacobson, 2005) were grown to semi-confluence at 37° C. in a humidified environment (5% CO2) in F-12 Ham medium containing L-glutamine, 10% foetal calf serum (FCS) and 0.6 mg/mL hygromycin (all available from Sigma-Aldrich). Prior to use, the monolayer was washed using a pre-warmed (37° C.) 3 mL aliquot of Versene 1:5,000 (Invitrogen) After aspiration of this solution the flask was incubated at 37° C. in an incubator with a further 2 mL of Versene 1:5,000 for a period of 6 minutes. Cells were then detached from the bottom of the flask by gentle tapping and 10 mL of Dulbecco's Phosphate-Buffered Saline containing calcium (0.9 mM) and magnesium (0.5 mM) (PBS; Invitrogen) was then added to the flask and aspirated into a 15 mL centrifuge tube prior to centrifugation (50 g, for 4 mins). The resulting supernatant was discarded and the pellet gently re-suspended in 3 mL of PBS. A 0.5 mL aliquot of cell suspension was removed and the number of viable cells (based on trypan blue exclusion) was determined in an automated reader (Cedex; Innovatis) so that the cell re-suspension volume can be adjusted with PBS to give the desired final cell concentration. It is the cell concentration at this point in the assay that is quoted when referring to this parameter. CHO-Kv1.5 cells, which were used to adjust the voltage offset on IONWORKS HT, were maintained and prepared for use in the same way.ElectrophysiologyThe principles and operation of this device have been described by (Schroeder, Neagle, Trezise, & Worley, 2003). Briefly, the technology is based on a 384-well plate (PATCHPLATE) in which a recording was attempted in each well by using suction to position and hold a cell on a small hole separating two isolated fluid chambers. Once sealing had taken place, the solution on the underside of the PATCHPLATE was changed to one containing amphotericin B. This permeablises the patch of cell membrane covering the hole in each well and, in effect, allowed a perforated, whole-cell patch clamp recording to be made.A β-test IONWORKS HT from Essen Instrument was used. There is no capability to warm solutions in this device hence it is operated at r.t. (21° C.), as follows. The reservoir in the Buffer position was loaded with 4 mL of PBS and that in the Cells position with the CHO-hERG cell suspension described above. A 96-well plate (V-bottom, Greiner Bio-one) containing the compounds to be tested (at 3-fold above their final test concentration) was placed in the Plate 1 position and a PATCHPLATE was clamped into the PATCHPLATE station. Each compound plate was laid-out in 12 columns to enable ten, 8-point concentration-effect curves to be constructed; the remaining two columns on the plate were taken up with vehicle (final concentration 0.33% DMSO), to define the assay baseline, and a supra-maximal blocking concentration of cisapride (final concentration 10 μM) to define the 100% inhibition level. The fluidics-head (F-Head) of IONWORKS HT then added 3.5 μL of PBS to each well of the PATCHPLATE and its underside was perfused with internal solution that had the following composition (in mM): K-Gluconate (100 parts), KCl (40 parts), MgCl2 (3.2 parts), EGTA (3 parts) and HEPES (5 parts, pH 7.25-7.30 using 10M KOH) After priming and de-bubbling, the electronics-head (E-head) then moved around the PATCHPLATE performing a hole test (i.e. applying a voltage pulse to determine whether the hole in each well is open). The F-head then dispensed 3.5 μL of the cell suspension described above into each well of the PATCHPLATE and the cells were given 200 seconds to reach and seal to the hole in each well. Following this, the E-head moved around the PATCHPLATE to determine the seal resistance obtained in each well.	B	9	Direct single protein target assigned	37	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5734919	hERG Analysis-Method 2: The hERG potassium current was measured in a hERG-stably-expressing Chinese hamster ovary K1 (CHO) cells. The experiments were performed using an automated planar patch-clamp system QPATCH HT (Sophion Bioscience A/S). The application of pressure for forming gigaseals and whole-cell patch clamp configuration were established using the QPATCH assay software. Patch-clamp experiments were performed in voltage-clamp mode and whole-cell currents were recorded from individual cells. The following stimulation protocol was applied to investigate the effects of compounds on hERG potassium channel. The membrane potential was held at −80 mV and repetitively (every 15 s) depolarized to +20 mV for 5 s after the pulse to −50 mV for 20 ms served to define the baseline, followed by repolarizing step to −50 mV for 5 s to evaluate of the tail current amplitude. Experiments were conducted at room temperature (22±2° C.).Effects of compounds were determined from cumulative applications of increasing 4 concentrations and calculated as percent of blocked current. The data points were fitted with Hill equation to calculate half-maximal inhibition concentrations. The test solution includes:Extracellular solution (mM): 2 mM of CaCl2, 1 mM of MgCl2, 10 mM of HEPES, 4 mM of KCl, 145 mM of NaCl, and 10 mM of Glucose; andIntracellular solution (mM): 5.4 mM of CaCl2, 1.8 mM of MgCl2, 10 mM of HEPES, 31 mM of KOH, 10 mM of EGTA, 120 mM of KCl, and 4 mM of ATP.	B	9	Direct single protein target assigned	37	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5734969	hERG Channel Inhibition: The assay was performed on hERG channel stably expressed in HEK293 cells. The cells were cultured at 37° C. in a humidified CO2 incubator in the growth medium consisting of DMEM, 10% fetal bovine serum and antibiotics. Prior to the assay, the cells were seeded onto a 12 mm PDL-coated glass coverslip and cultured in a 35 mm Petri dish. After 16 to 40 hr culture, the cover slip was transferred into the chamber of OctaFlow perfusion system (ALA Instrument) and under a constant flow of extracellular solution (140 mM NaCl, 4 mM KCl, 1 mM MgCl2, 2 mM CaCl2, 10 mM HEPES, 10 mM D-glucose, pH 7.35, osmolarity 290). Whole cell patch clamping was performed with a glass micropipette filled with intracellular solution (120 mM KCl, 1.75 mM MgCl2, 5.4 mM CaCl2, 10 mM HEPES, 10 mM EGTA, and 4 mM ATP-K2, PH 7.2, osmolarity 310). Giga-seal was maintained during the test. The voltage control and current measurement were carried out using Axon amplifier 700B, Digidata 1440A and CLAMPEX10 software (Molecular Devices). Whole-cell hERG currents were recorded following the Petroski protocol: the cell was held at −80 mV, and the voltage step jumped from −80 to 30 mV and stay for 2 sec with a 20 ms prepulse at −40 mV. After depolarization, the voltage was decreased to −40 mV and stay for 2 sec, and returned back to −80 mV. Test compound was applied by quartz capillary tubes tip (200 μm inner diameter), and the flow rate was controlled at 2-3 ml/min with OctaFlow perfusion system. Different concentrations of the compound were applied to the cells for 5 min and the hERG current was measured three times before, during and after compound treatment. The data were analyzed using Clampfit 10 software (Molecular Devices) to generate IC50 values.	B	9	Direct single protein target assigned	37	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5735005	In Vitro Toxicity: Representative sigma-2 antagonists test compounds do not induce neuronal or glial toxicity with acute or chronic dosing in vitro. The sigma-2 receptor antagonists eliminate or reduce Abeta oligomer-induced changes in membrane trafficking. No significant effect of compounds on membrane trafficking occurs when dosed without oligomers. There is no toxicity relative to neuron number, glial number, nuclear size, nuclear morphology, neurite length, cytoskeletal morphology when tested up to 10 times the EC50 concentration for three days. See, e.g., WO2013/029060, Table 12, which is incorporated herein by reference.In vitro toxicity for Test Compounds is tested in a number of standard assays. Preferrably, testing in vitro tox studies reveals there is no genotoxicity at 10 μM (AMES, micronucleus, bacterial cytotox); HepG2 toxicity at 100-fold above affinity at sigma-2 receptor, in HepG2 tumor cell line; inhibition of CYP 450 enzymes 2D6, 3A4, and 2C19 at 10 μM; and hERG inhibition.	B	9	Direct single protein target assigned	37	BAO_0000218	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5735025	Binding Assay : hERG (human ether go go-related gene) potassium channels are essential for normal electrical activity in the heart. Arrhythmia can be induced by a blockage of hERG channels by a diverse group of drugs. This side effect is a common reason for drug failure in preclinical safety trials and therefore minimisation of hERG channel blocking activity may be a desirable property for drug candidates.The purpose of the hERG binding assay is to evaluate the effects of test compounds on the voltage-dependent potassium channel encoded by the human ether go go-related gene (hERG) using a constitutively expressing CHO cell line on the Nanion Syncropatch 384PE automated patch clamp system.The assay was conducted as follows with all reagents used at room temperature unless otherwise stated.Reagent Preparations Include:1. Internal IC700 solution used to perfuse the underside of chip (in mM), KF 130, KCl 20, MgCl2 1, EGTA 10 and HEPES 10, (all Sigma-Aldrich; pH 7.2-7.3 using 10 M KOH, 320 mOsm) and supplemented with 25 □M escin.2. External and cell buffer (in mM), NaCl 137, KCl 4, HEPES 10, D-glucose 10, CaCl2 2, MgCl2 1 (pH7.4, NaOH)3. NMDG reference buffer used to establish a stable baseline prior to the addition of test compounds, NaCl 80, KCl 4, CaCl2 2, MgCl2 1, NMDG Cl 60, D-Glucose monohydrate 5, HEPES 10 (pH7.4 NaOH 298 mOsm)4. Seal enhancer used to improve seal quality of cells, NaCl 80, KCl 3, CaCl2 10, HEPES 10, MgCl2 1 (pH7.4 NaOH)	B	9	Direct single protein target assigned	37	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5735028	"Binding Assay : hERG: The purpose of the hERG binding assay is to evaluate the effects of test compounds on the voltage-dependent potassium channel encoded by the human ether go go-related gene (hERG) using a constitutively expressing CHO cell line on the Nanion Syncropatch 384PE automated patch clamp system.The assay was conducted as follows with all reagents used at room temperature unless otherwise stated.Reagent Preparations Include:1. Internal ""IC700"" solution used to perfuse the underside of chip (in mM), KF 130, KCl 20, MgCl2 1, EGTA 10 and HEPES 10, (all Sigma-Aldrich; pH 7.2-7.3 using 10 M KOH, 320 mOsm) and supplemented with 25 μM escin.2. External and cell buffer (in mM), NaCl 137, KCl 4, HEPES 10, D-glucose 10, CaCl2 2, MgCl2 1 (pH7.4, NaOH)3. NMDG ""reference"" buffer used to establish a stable baseline prior to the addition of test compounds, NaCl 80, KCl 4, CaCl2 2, MgCl2 1, NMDG Cl 60, D-Glucose monohydrate 5, HEPES 10 (pH7.4 NaOH 298 mOsm)4. Seal enhancer used to improve seal quality of cells, NaCl 80, KCl 3, CaCl2 10, HEPES 10, MgCl2 1 (pH7.4 NaOH)"	B	9	Direct single protein target assigned	37	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5735271	Inhibiton Assay : hERG: The hERG inhibition study aims at quantifying the in vitro effects of compounds of the invention on the potassium-selective IKr current generated in normoxic conditions in stably transfected HEK 293 cells with the human ether-a-go-go-related gene (hERG).Whole-cell currents (acquisition by manual patch-clamp) elicited during a voltage pulse were recorded in baseline conditions and following application of tested compounds (5 minutes of exposure). The concentrations of tested compounds (0.3 μM; 3 μM; 10 μM; 30 μM) reflect a range believed to exceed the concentrations at expected efficacy doses in preclinical models.The pulses protocol applied is described as follow: the holding potential (every 3 seconds) was stepped from −80 mV to a maximum value of +40 mV, starting with −40 mV, in eight increments of +10 mV, for a period of 1 second. The membrane potential was then returned to −55 mV, after each of these incremented steps, for 1 second and finally repolarized to −80 mV for 1 second.	B	9	Direct single protein target assigned	37	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5735396	Evaluation of Action on hERG IKr Current: Using HEK293 cell overexpressing a human ether-a-go-go-related gene (hERG), the maximum tale current of the hERG IKr current induced by redepolarization pulse subsequent to depolarization pulse was measured by a patch-clamp method. The change rate (inhibition rate) of the 10 minutes after application of the test compound, with respect to the maximum tale current before application of the test compound, was calculated (see, Biophysical Journal, Vol. 74, 230-241 (1998)). The results are shown in Table 5. As is apparent from Table 5, the compounds shown in Table 5 as the representative examples of the compounds of the present invention showed that the 50% inhibitory activity of hERG channel thereof were >10 μM and less possibility of inducing Q-T extension due to drug, showing that the compounds the present invention had excellent safety.	B	9	Direct single protein target assigned	37	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5735616	hERG Assay: Voltage clamp protocol: Computer software was used to set voltage clamp protocols. In whole-cell model, cells were held at −80 mV, first depolarized to −50 mV for 80 ms, and then depolarized to +20 mV for 4800 ms to activate the hERG channels. After that the cells were repolarized to −50 mV for 5000 ms to elicit the characteristic tail currents. Finally the cells were held at −80 mV again. The peak values of tail currents were sampled for analysis.Automated QPatch procedure: After achieving break-in (whole-cell) configuration, the cells were recorded for 120 sec to assess current stability. The voltage protocol described above was then applied to the cells every 15 sec throughout the whole procedure. Only stable cells with recording parameters above threshold were allowed to enter the drug application procedure. All experiments were conducted at room temperature (about 25° C.). External solution containing 0.1% DMSO (vehicle) was applied to the cells to establish the baseline. After allowing the current to stabilize for 3 minutes, compound was applied. Compound solution was added and the cells were kept in the test solution until the compound's effect reached a steady state or for a maximum of 4 min. For dose response assay, compound was applied to the cells accumulatively from low to high concentrations. Washout with external solution was performed after compound testing. Positive control cisapride is used in the experiments to test the same batch of cells used for test compounds to ensure the normal response and the good quality of the cells.Data were analyzed using Assay Software provided by Sophion, Microsoft Excel and Graphpad Prism.	B	9	Direct single protein target assigned	37	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5735689	Inhibitory Activity Assay: hERG: 1. Materials and Instruments  (1) FluxOR potassium ion channel assay (F10016, invitrogen)  (2) FlexStation3 microplate reader (molecular devices)  (3) hERG/HEK293 cell: HEK293 cell line stably expressing the hERG channel transfected by hERG cDNA (NCBI SEQ ID NO. NM-000238(RC215928, origene)).  2. Experimental Procedure  (1) Human hERG/HEK293 cell was seeded on PDL(Poly-D-lysine) coated plates at 25000 cells/well on the previous day;  (2) After overnight culture, the plate medium was discarded; then according to FluxOR potassium ion channel detection requirements operation, the dye was added at 100 μL/hole, and then incubated for 90 mins at room temperature;  (3) The dye was then decanted and 100 μL of assay buffer containing 100 μL probenecid were added in each well;  (4) 1 μL of compound or DMSO was added to the corresponding wells, shocked for 30 seconds, and incubated for 30 mins at room temperature;  (5) The plates were placed in a FlexStation3 microplate reader, and then added with stimulation buffer (K2SO4:Tl2SO4:1XFluxOR Chloride-free Buffer:ddH2O=2:1:2:5) at 25 μL/well, then the value was read continuously for 5 mins at EX/EM of 490/525nm immediately; and  (6) The IC50 of the present compounds on human hERG ion channel was obtained by data processing software Graphpad.	B	9	Direct single protein target assigned	37	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5735720	hERG inhibition assays: For hERG inhibition assays, the cells used were HEK293 cells stably transfected with hERG (cell line obtained from Cytocentrics Inc. 3463 Magic Drive San Antonio, Tex. 78229). Composition of External Solution: NaCl, 137 mM; KCl, 4 mM; MgCl2, 1.0 mM; CaCl2, 1.8 mM; HEPES 10 mM; Dextrose 11 mM; Adjusted to a pH of 7.4 with NaOH. Composition of Internal Solution: KCl, 130.0 mM; MgCl2, 1.0 mM; HEPES, 5.0 mM; EGTA, 5.0 mM; NaCl 7.0 mM. Adjusted to a pH of 7.2 using KOH. Test Concentrations: 0.1, 1, 10, 100 μM. Vehicle: DMSO. Experiments were performed at 34+/−1° C. Current was recorded using the whole-cell patch clamp technique on the Cytopatch automated platform. hERG current was elicited with the following voltage protocol: hERG current amplitude was measured as the peak current at −50 mV (tail current). The percent blockade of hERG was measured as current reduction after a steady-state effect had been reached in the presence of drug relative to current amplitude before drug was introduced (control). Each cell served as its own control. Data are presented as the IC50 calculated by non-linear regression analysis.	B	9	Direct single protein target assigned	37	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5735756	Inhibition Assay: hERG: Compounds of the invention were tested for inhibition of the human ether a go-go related gene (hERG) K+ channel using IonWorks patch clamp electrophysiology. 8 Point concentration-response curves were generated on two occasions using 3-fold serial dilutions from the maximum assay concentration (11 uM). Electrophysiological recordings were made from a Chinese Hamster Lung cell line stably expressing the full length hERG channel. Single cell ion currents were measured in the perforated patch clamp configuration (100 ug/mL amphoterocin) at room temperature using an IonWorks Quattro instrument. The internal solution contained 140 mM KCl, 1 mM MgCl2, 1 mM EGTA and 20 mM HEPES and was buffered to pH 7.3. The external solution contained 138 mM NaCl, 2.7 mM KCl, 0.9 mM CaCl2, 0.5 mM MgCl2, 8 mM Na2HPO4 and 1.5 mM KH2PO4, and was buffered to pH 7.3. Cells were clamped at a holding potential of 70 mV for 30 s and then stepped to +40 mV for 1 s. This was followed by a hyperpolarising step of 1 s to 30 mV to evoke the hERG tail current.	B	9	Direct single protein target assigned	37	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5735869	Evaluation of Activity for Inhibiting hERG Channel : The activity of the present compound for inhibiting hERG channel was measured by whole-cell patch clamp method with auto patch clamp system, using CHO cell wherein hERG channel involved in human rapidly activating delayed rectifier potassium current (IKr) was forcibly expressed.(Preparation of Cell Suspension)hERG-CHO cell purchased from ChanTest was incubated at 37° C. in a CO2 incubator, and the cell was exfoliated from the flask with trypsin to prepare a cell suspension, shortly before the hERG current measurement.(Preparation of Solution)The extracellular fluid and intracellular fluid which were used in the measurement were prepared as follows.Extracellular fluid: 2 mmol/L CaCl2, 1 mmol/L MgCl2, 10 mmol/L HEPES, 4 mmol/L KCl, 145 mmol/L NaCl, 10 mmol/L glucoseIntracellular fluid: 5.4 mmol/L CaCl2, 1.8 mmol/L MgCl2, 10 mmol/L HEPES, 31 mmol/L KOH, 10 mmol/L EGTA, 120 mmol/L KCl, 4 mmol/L Na2-ATPTest compound solution: The test compound was dissolved in DMSO by adjusting the concentration to 2 mmol/L or 20 mmol/L to prepare each test compound solution. Further, the test compound solution was diluted with the extracellular fluid by 200-fold, which was serially diluted with the extracellular fluid to prepare each concentration of the test compound solution which is used to calculate IC50 value of hERG inhibition.	B	9	Direct single protein target assigned	37	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5735887	hERG Potassium Channel Toxicity Assay: Experimental method: hERG patch clamp detection methodExperimental procedure: Compound preparation: the stock solution of a compound was diluted with extracellular fluid, 2 μL of the compound stock solution was added to 998 μL extracellular fluid, and then serially diluted 5 times in an extracellular fluid containing 0.2% DMSO to obtain the final concentration to be tested. The highest test concentration of the compound was 40 μM, and there were 6 concentrations, 40, 8, 1.6, 0.32, 0.064, and 0.0128 μM, respectively.The DMSO content in the final test concentration did not exceed 0.2%, and this concentration of DMSO did not affect the hERG potassium channel.	B	9	Direct single protein target assigned	37	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5735953	Test for Evaluating hERG Inhibition: To a cultured CHO cell strain which stably expresses hERG was added each test compound to adjust the final concentration of DMSO to 0.0135 to 0.5%. The hERG current was measured with QPatch HT (Sophion Inc.), and the concentration at which 50% of the hERG current was inhibited by each test compound (IC50 value; μM) was calculated.	B	9	Direct single protein target assigned	37	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5736066	hERG Inhibition Assay: The human ether-a-go-go related gene (hERG) encodes the inward rectifying voltage gated potassium channel in the heart (Igr) which is involved in cardiac repolarisation. IK r current inhibition has been shown to elongate the cardiac action potential, a phenomenon associated with increased risk of arrhythmia. IK r current inhibition accounts for the vast majority of known cases of drug-induced QT-prolongation. A number of drugs have been withdrawn from late stage clinical trials due to these cardiotoxic effects, therefore it is important to identify inhibitors early in drug discovery.The hERG inhibition study aims at quantifying the in vitro effects of compounds of the invention on the potassium-selective IK r current generated in normoxic conditions in stably transfected HEK 293 cells with the human ether-a-go-go-related gene (hERG).Whole-cell currents (acquisition by manual patch-clamp) elicited during a voltage pulse were recorded in baseline conditions and following application of tested compounds (5 minutes of exposure). The concentrations of tested compounds (0.3 μM; 3 μM; 10 μM; 30 μM) reflect a range believed to exceed the concentrations at expected efficacy doses in preclinical models.The pulses protocol applied is described as follow: the holding potential (every 3 seconds) was stepped from −80 mV to a maximum value of +40 mV, starting with −40 mV, in eight increments of +10 mV, for a period of 1 second. The membrane potential was then returned to −55 mV, after each of these incremented steps, for 1 second and finally repolarized to −80 mV for 1 second.The current density recorded were normalized against the baseline conditions and corrected for solvent effect and time-dependent current run-down using experimental design in test compound free conditions.Inhibition curves were obtained for compounds and the concentrations which decreased 50% of the current density determined in the baseline conditions (IC50) were determined. All compounds for which the IC50 value is above 10 μM are not considered to be potent inhibitors of the hERG channel whereas compounds with IC50 values below 1 μM are considered potent hERG channel inhibitors.	B	9	Direct single protein target assigned	37	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5736241	hERG Activity Assays: Representative compounds were tested for hERG activity using the Fast Patch assay available from WuXiApptec (Shanghai China).	B	9	Direct single protein target assigned	37	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL5737001	Safety Test: The effect of test compounds on hERG potassium channel were determined using Predictor hERG Fluorescence Polarization Assay at concentrations of 3, 10, and 30 μM.	B	9	Direct single protein target assigned	37	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
