assay_chembl_id	#Compounds
CHEMBL767235	1
CHEMBL767236	1
CHEMBL768698	1
CHEMBL768953	1
CHEMBL768954	1
CHEMBL768955	1
CHEMBL770203	1
CHEMBL5588791	1
CHEMBL5589391	1
CHEMBL5589392	1
CHEMBL5589393	1
CHEMBL5608855	1
CHEMBL5609109	1
CHEMBL5609110	1
CHEMBL5609111	1
CHEMBL5609386	1
CHEMBL5609721	1
CHEMBL5610224	1
CHEMBL5610225	1
CHEMBL5611731	1
CHEMBL5626025	1
CHEMBL5626860	1
CHEMBL5627060	1
CHEMBL5627061	1
CHEMBL5627062	1
CHEMBL5627867	1
CHEMBL5628630	1
CHEMBL5616420	1
CHEMBL5623240	1
CHEMBL5654566	1
CHEMBL5634738	1
CHEMBL5636442	1
CHEMBL5636884	1
CHEMBL5637716	1
CHEMBL5638266	1
CHEMBL5638881	1
CHEMBL5638882	1
CHEMBL5638883	1
CHEMBL5724455	1
CHEMBL5724480	1
CHEMBL5730414	1
CHEMBL5715853	1
CHEMBL5716585	1
CHEMBL982875	1
CHEMBL985007	1
CHEMBL985176	1
CHEMBL985480	1
CHEMBL987763	1
CHEMBL996060	1
CHEMBL998723	1
CHEMBL990785	1
CHEMBL993087	1
CHEMBL925855	1
CHEMBL925955	1
CHEMBL926143	1
CHEMBL906900	1
CHEMBL907676	1
CHEMBL907768	1
CHEMBL907769	1
CHEMBL907829	1
CHEMBL908401	1
CHEMBL908645	1
CHEMBL908898	1
CHEMBL899444	1
CHEMBL899477	1
CHEMBL899478	1
CHEMBL899629	1
CHEMBL902587	1
CHEMBL903442	1
CHEMBL903549	1
CHEMBL919944	1
CHEMBL921541	1
CHEMBL921542	1
CHEMBL921543	1
CHEMBL921544	1
CHEMBL934640	1
CHEMBL936408	1
CHEMBL937358	1
CHEMBL937359	1
CHEMBL937360	1
CHEMBL937361	1
CHEMBL937362	1
CHEMBL937363	1
CHEMBL937364	1
CHEMBL937365	1
CHEMBL937366	1
CHEMBL937367	1
CHEMBL937368	1
CHEMBL937369	1
CHEMBL937370	1
CHEMBL937371	1
CHEMBL937372	1
CHEMBL937373	1
CHEMBL937425	1
CHEMBL939609	1
CHEMBL928570	1
CHEMBL928906	1
CHEMBL928992	1
CHEMBL928993	1
CHEMBL929283	1
CHEMBL929284	1
CHEMBL929420	1
CHEMBL929965	1
CHEMBL930080	1
CHEMBL930532	1
CHEMBL931280	1
CHEMBL931281	1
CHEMBL932540	1
CHEMBL933610	1
CHEMBL933611	1
CHEMBL933612	1
CHEMBL933613	1
CHEMBL933614	1
CHEMBL933615	1
CHEMBL933616	1
CHEMBL933617	1
CHEMBL933618	1
CHEMBL933619	1
CHEMBL933620	1
CHEMBL933621	1
CHEMBL933622	1
CHEMBL933623	1
CHEMBL934351	1
CHEMBL912234	1
CHEMBL912510	1
CHEMBL914485	1
CHEMBL914756	1
CHEMBL914757	1
CHEMBL916132	1
CHEMBL916135	1
CHEMBL940938	1
CHEMBL941018	1
CHEMBL943026	1
CHEMBL944218	1
CHEMBL944648	1
CHEMBL944710	1
CHEMBL944711	1
CHEMBL944712	1
CHEMBL945222	1
CHEMBL967818	1
CHEMBL967819	1
CHEMBL968040	1
CHEMBL947933	1
CHEMBL953428	1
CHEMBL953566	1
CHEMBL957054	1
CHEMBL976158	1
CHEMBL976349	1
CHEMBL978140	1
CHEMBL979986	1
CHEMBL980758	1
CHEMBL980868	1
CHEMBL970460	1
CHEMBL958338	1
CHEMBL960380	1
CHEMBL962062	1
CHEMBL962063	1
CHEMBL882589	1
CHEMBL882919	1
CHEMBL886475	1
CHEMBL886510	1
CHEMBL886671	1
CHEMBL887107	1
CHEMBL887108	1
CHEMBL888452	1
CHEMBL889158	1
CHEMBL889269	1
CHEMBL889308	1
CHEMBL889309	1
CHEMBL889316	1
CHEMBL889970	1
CHEMBL890380	1
CHEMBL875385	1
CHEMBL877203	1
CHEMBL895731	1
CHEMBL896000	1
CHEMBL864238	1
CHEMBL864914	1
CHEMBL865554	1
CHEMBL865568	1
CHEMBL867451	1
CHEMBL867939	1
CHEMBL868799	1
CHEMBL868945	1
CHEMBL869182	1
CHEMBL869183	1
CHEMBL869184	1
CHEMBL870188	1
CHEMBL870536	1
CHEMBL861216	1
CHEMBL862040	1
CHEMBL841078	1
CHEMBL841079	1
CHEMBL841102	1
CHEMBL854889	1
CHEMBL855008	1
CHEMBL855608	1
CHEMBL855770	1
CHEMBL855890	1
CHEMBL826271	1
CHEMBL834175	1
CHEMBL836212	1
CHEMBL827917	1
CHEMBL828081	1
CHEMBL828432	1
CHEMBL829576	1
CHEMBL830529	1
CHEMBL831576	1
CHEMBL832717	1
CHEMBL815527	1
CHEMBL819394	1
CHEMBL819395	1
CHEMBL819650	1
CHEMBL5543784	1
CHEMBL5543948	1
CHEMBL5544252	1
CHEMBL5545007	1
CHEMBL5545677	1
CHEMBL5545983	1
CHEMBL5546322	1
CHEMBL5546326	1
CHEMBL5546327	1
CHEMBL5546328	1
CHEMBL5547789	1
CHEMBL5547791	1
CHEMBL5547794	1
CHEMBL5547796	1
CHEMBL5547800	1
CHEMBL5547882	1
CHEMBL5548880	1
CHEMBL5548973	1
CHEMBL5549269	1
CHEMBL5551344	1
CHEMBL5552021	1
CHEMBL5553380	1
CHEMBL5582339	1
CHEMBL5582340	1
CHEMBL5583194	1
CHEMBL5585499	1
CHEMBL5585575	1
CHEMBL5585758	1
CHEMBL5586807	1
CHEMBL5586854	1
CHEMBL5554343	1
CHEMBL5577688	1
CHEMBL5578649	1
CHEMBL5579448	1
CHEMBL5579449	1
CHEMBL5579450	1
CHEMBL5579459	1
CHEMBL5530017	1
CHEMBL5530460	1
CHEMBL5530461	1
CHEMBL5530462	1
CHEMBL5531275	1
CHEMBL5531276	1
CHEMBL5531383	1
CHEMBL5531470	1
CHEMBL5534682	1
CHEMBL5525037	1
CHEMBL5525513	1
CHEMBL5526862	1
CHEMBL5526863	1
CHEMBL5535167	1
CHEMBL5535168	1
CHEMBL5535369	1
CHEMBL5536416	1
CHEMBL5536489	1
CHEMBL5536527	1
CHEMBL5538724	1
CHEMBL5538910	1
CHEMBL5538984	1
CHEMBL5539527	1
CHEMBL5539772	1
CHEMBL5540022	1
CHEMBL5540303	1
CHEMBL5540457	1
CHEMBL5251455	1
CHEMBL5251456	1
CHEMBL5251457	1
CHEMBL5251675	1
CHEMBL5252906	1
CHEMBL5253805	1
CHEMBL5253806	1
CHEMBL5255375	1
CHEMBL5255793	1
CHEMBL5247147	1
CHEMBL5248062	1
CHEMBL5248063	1
CHEMBL5249266	1
CHEMBL5256753	1
CHEMBL5256754	1
CHEMBL5257224	1
CHEMBL5257243	1
CHEMBL5258220	1
CHEMBL5258221	1
CHEMBL5258223	1
CHEMBL5258224	1
CHEMBL5258225	1
CHEMBL5258359	1
CHEMBL5260122	1
CHEMBL5260123	1
CHEMBL5260124	1
CHEMBL5228308	1
CHEMBL5228856	1
CHEMBL5228857	1
CHEMBL5217541	1
CHEMBL5217959	1
CHEMBL5218077	1
CHEMBL5223301	1
CHEMBL5223702	1
CHEMBL5224705	1
CHEMBL5224925	1
CHEMBL5224991	1
CHEMBL5225011	1
CHEMBL5225017	1
CHEMBL5225645	1
CHEMBL5225678	1
CHEMBL5226244	1
CHEMBL5238524	1
CHEMBL5238525	1
CHEMBL5238526	1
CHEMBL5238527	1
CHEMBL5238528	1
CHEMBL5239180	1
CHEMBL5239623	1
CHEMBL5239624	1
CHEMBL5239940	1
CHEMBL5242480	1
CHEMBL5144527	1
CHEMBL5144798	1
CHEMBL5144799	1
CHEMBL5147691	1
CHEMBL5147783	1
CHEMBL5148521	1
CHEMBL5148913	1
CHEMBL5149080	1
CHEMBL5149298	1
CHEMBL5132815	1
CHEMBL5133284	1
CHEMBL5133642	1
CHEMBL5133643	1
CHEMBL5133651	1
CHEMBL5133834	1
CHEMBL5133864	1
CHEMBL5133947	1
CHEMBL5133948	1
CHEMBL5136071	1
CHEMBL5136083	1
CHEMBL5136712	1
CHEMBL5136713	1
CHEMBL5136714	1
CHEMBL5136757	1
CHEMBL5136758	1
CHEMBL5136759	1
CHEMBL5136760	1
CHEMBL5136902	1
CHEMBL5137199	1
CHEMBL5150222	1
CHEMBL5150939	1
CHEMBL5151162	1
CHEMBL5151163	1
CHEMBL5151164	1
CHEMBL5151165	1
CHEMBL5153894	1
CHEMBL5153895	1
CHEMBL5153896	1
CHEMBL5154205	1
CHEMBL5154206	1
CHEMBL5154397	1
CHEMBL5154400	1
CHEMBL5154401	1
CHEMBL5155275	1
CHEMBL5155313	1
CHEMBL5139560	1
CHEMBL5139600	1
CHEMBL5139699	1
CHEMBL5139741	1
CHEMBL5140412	1
CHEMBL5141414	1
CHEMBL5157426	1
CHEMBL5157440	1
CHEMBL5157446	1
CHEMBL5158509	1
CHEMBL5159526	1
CHEMBL5159727	1
CHEMBL5160351	1
CHEMBL5160400	1
CHEMBL5160401	1
CHEMBL5168670	1
CHEMBL5168853	1
CHEMBL5213638	1
CHEMBL5214553	1
CHEMBL5162249	1
CHEMBL5162415	1
CHEMBL5162868	1
CHEMBL5162869	1
CHEMBL5163210	1
CHEMBL5163327	1
CHEMBL5163328	1
CHEMBL5163389	1
CHEMBL5164181	1
CHEMBL5164182	1
CHEMBL5164183	1
CHEMBL5164184	1
CHEMBL5165550	1
CHEMBL5166020	1
CHEMBL5166818	1
CHEMBL5166819	1
CHEMBL5166941	1
CHEMBL5166943	1
CHEMBL5056440	1
CHEMBL5056441	1
CHEMBL5058667	1
CHEMBL5058670	1
CHEMBL5058672	1
CHEMBL5058674	1
CHEMBL5058795	1
CHEMBL5058796	1
CHEMBL5058820	1
CHEMBL5058864	1
CHEMBL5058875	1
CHEMBL5060000	1
CHEMBL5097479	1
CHEMBL5097927	1
CHEMBL5108154	1
CHEMBL5112336	1
CHEMBL5112471	1
CHEMBL5112472	1
CHEMBL5112474	1
CHEMBL5112476	1
CHEMBL5112481	1
CHEMBL5125857	1
CHEMBL5125934	1
CHEMBL5127018	1
CHEMBL5127841	1
CHEMBL5129511	1
CHEMBL5130290	1
CHEMBL5130606	1
CHEMBL5130607	1
CHEMBL5131296	1
CHEMBL5131301	1
CHEMBL5131302	1
CHEMBL5131325	1
CHEMBL5049389	1
CHEMBL5049634	1
CHEMBL5050187	1
CHEMBL5050750	1
CHEMBL5050801	1
CHEMBL5051300	1
CHEMBL5051301	1
CHEMBL5051302	1
CHEMBL5054227	1
CHEMBL5054684	1
CHEMBL5054711	1
CHEMBL5055793	1
CHEMBL5055794	1
CHEMBL5055795	1
CHEMBL5055887	1
CHEMBL5055888	1
CHEMBL5055889	1
CHEMBL5055890	1
CHEMBL5055966	1
CHEMBL5120245	1
CHEMBL5121851	1
CHEMBL5121854	1
CHEMBL5121855	1
CHEMBL5122785	1
CHEMBL5125245	1
CHEMBL5125261	1
CHEMBL5125264	1
CHEMBL5125533	1
CHEMBL5125535	1
CHEMBL5114587	1
CHEMBL5116792	1
CHEMBL5116839	1
CHEMBL5119104	1
CHEMBL5119235	1
CHEMBL5099758	1
CHEMBL5100299	1
CHEMBL5100480	1
CHEMBL5100513	1
CHEMBL5100514	1
CHEMBL5100515	1
CHEMBL5104761	1
CHEMBL5104771	1
CHEMBL5104961	1
CHEMBL5105783	1
CHEMBL5105856	1
CHEMBL5105954	1
CHEMBL5106268	1
CHEMBL5106405	1
CHEMBL5106465	1
CHEMBL5317605	1
CHEMBL5318452	1
CHEMBL5318453	1
CHEMBL5318500	1
CHEMBL5318786	1
CHEMBL5318787	1
CHEMBL5318788	1
CHEMBL5318818	1
CHEMBL5318819	1
CHEMBL5318820	1
CHEMBL5319826	1
CHEMBL5320163	1
CHEMBL5320164	1
CHEMBL5320287	1
CHEMBL5321069	1
CHEMBL5322749	1
CHEMBL5322750	1
CHEMBL5335729	1
CHEMBL5338206	1
CHEMBL5338368	1
CHEMBL5339449	1
CHEMBL5339927	1
CHEMBL5342418	1
CHEMBL5343262	1
CHEMBL5343484	1
CHEMBL5343726	1
CHEMBL5343727	1
CHEMBL5343728	1
CHEMBL5344085	1
CHEMBL5346096	1
CHEMBL5346681	1
CHEMBL5350168	1
CHEMBL5351810	1
CHEMBL5352745	1
CHEMBL5323854	1
CHEMBL5323931	1
CHEMBL5323932	1
CHEMBL5323933	1
CHEMBL5323934	1
CHEMBL5325079	1
CHEMBL5325638	1
CHEMBL5328187	1
CHEMBL5328188	1
CHEMBL5264127	1
CHEMBL5264190	1
CHEMBL5264198	1
CHEMBL5264773	1
CHEMBL5265318	1
CHEMBL5265321	1
CHEMBL5265322	1
CHEMBL5265338	1
CHEMBL5265642	1
CHEMBL5303798	1
CHEMBL5303799	1
CHEMBL5303807	1
CHEMBL5303846	1
CHEMBL5303847	1
CHEMBL5303855	1
CHEMBL5303894	1
CHEMBL5303896	1
CHEMBL5303897	1
CHEMBL5303904	1
CHEMBL5303940	1
CHEMBL5303951	1
CHEMBL5303984	1
CHEMBL5303995	1
CHEMBL5304024	1
CHEMBL5304026	1
CHEMBL5304080	1
CHEMBL5304091	1
CHEMBL5304125	1
CHEMBL5304137	1
CHEMBL5304230	1
CHEMBL5304241	1
CHEMBL5304328	1
CHEMBL5304339	1
CHEMBL5304470	1
CHEMBL5304965	1
CHEMBL5304968	1
CHEMBL5304971	1
CHEMBL5304972	1
CHEMBL5304975	1
CHEMBL5330667	1
CHEMBL5331001	1
CHEMBL5331002	1
CHEMBL5334005	1
CHEMBL5334726	1
CHEMBL5334826	1
CHEMBL5334911	1
CHEMBL5391119	1
CHEMBL5391122	1
CHEMBL5392354	1
CHEMBL5392514	1
CHEMBL5392515	1
CHEMBL5393079	1
CHEMBL5393080	1
CHEMBL5393081	1
CHEMBL5365054	1
CHEMBL5365208	1
CHEMBL5365732	1
CHEMBL5366268	1
CHEMBL5366390	1
CHEMBL5367092	1
CHEMBL5367977	1
CHEMBL5367978	1
CHEMBL5368227	1
CHEMBL5368519	1
CHEMBL5368552	1
CHEMBL5368553	1
CHEMBL5369124	1
CHEMBL5377048	1
CHEMBL5379181	1
CHEMBL5381144	1
CHEMBL5381146	1
CHEMBL5381147	1
CHEMBL5381148	1
CHEMBL5381669	1
CHEMBL5382450	1
CHEMBL5359173	1
CHEMBL5359176	1
CHEMBL5364843	1
CHEMBL5355254	1
CHEMBL5356182	1
CHEMBL5356183	1
CHEMBL5356599	1
CHEMBL5357496	1
CHEMBL5357869	1
CHEMBL5357933	1
CHEMBL5357934	1
CHEMBL5358238	1
CHEMBL5358241	1
CHEMBL5383356	1
CHEMBL5383357	1
CHEMBL5383358	1
CHEMBL5384015	1
CHEMBL5384136	1
CHEMBL5384797	1
CHEMBL5387761	1
CHEMBL5388181	1
CHEMBL5388467	1
CHEMBL5373127	1
CHEMBL5373260	1
CHEMBL5373283	1
CHEMBL5374043	1
CHEMBL5374044	1
CHEMBL5374045	1
CHEMBL5374368	1
CHEMBL5374375	1
CHEMBL5374430	1
CHEMBL5374432	1
CHEMBL5374437	1
CHEMBL5374438	1
CHEMBL5374777	1
CHEMBL5375030	1
CHEMBL5375554	1
CHEMBL5375778	1
CHEMBL5376779	1
CHEMBL5505675	1
CHEMBL5507543	1
CHEMBL5508893	1
CHEMBL5508918	1
CHEMBL5481124	1
CHEMBL5481994	1
CHEMBL5502997	1
CHEMBL5502998	1
CHEMBL5502999	1
CHEMBL5503000	1
CHEMBL5474488	1
CHEMBL5475032	1
CHEMBL5476368	1
CHEMBL5476531	1
CHEMBL5476556	1
CHEMBL5476557	1
CHEMBL5476569	1
CHEMBL5476581	1
CHEMBL5476606	1
CHEMBL5476607	1
CHEMBL5476625	1
CHEMBL5476754	1
CHEMBL5476787	1
CHEMBL5478118	1
CHEMBL5478121	1
CHEMBL5478147	1
CHEMBL5478935	1
CHEMBL5479512	1
CHEMBL5463864	1
CHEMBL5463915	1
CHEMBL5465572	1
CHEMBL5465594	1
CHEMBL5465596	1
CHEMBL5465605	1
CHEMBL5474434	1
CHEMBL5516497	1
CHEMBL5516750	1
CHEMBL5516755	1
CHEMBL5516856	1
CHEMBL5516890	1
CHEMBL5516908	1
CHEMBL5516912	1
CHEMBL5517173	1
CHEMBL5517251	1
CHEMBL5517494	1
CHEMBL5517548	1
CHEMBL5520727	1
CHEMBL5521376	1
CHEMBL5521406	1
CHEMBL5521451	1
CHEMBL5521503	1
CHEMBL5521504	1
CHEMBL5521911	1
CHEMBL5509930	1
CHEMBL5509956	1
CHEMBL5510269	1
CHEMBL5511245	1
CHEMBL5512021	1
CHEMBL5512022	1
CHEMBL5512023	1
CHEMBL5512024	1
CHEMBL5512093	1
CHEMBL5512253	1
CHEMBL2173536	1
CHEMBL2173975	1
CHEMBL2174912	1
CHEMBL2176196	1
CHEMBL2176456	1
CHEMBL2176623	1
CHEMBL2182407	1
CHEMBL2183278	1
CHEMBL2183479	1
CHEMBL2183581	1
CHEMBL2184032	1
CHEMBL2184225	1
CHEMBL2184354	1
CHEMBL2154390	1
CHEMBL2154391	1
CHEMBL2155364	1
CHEMBL2155365	1
CHEMBL2156227	1
CHEMBL2156333	1
CHEMBL2156833	1
CHEMBL2156882	1
CHEMBL2160726	1
CHEMBL2160808	1
CHEMBL2161153	1
CHEMBL2071944	1
CHEMBL2071948	1
CHEMBL2072706	1
CHEMBL2073629	1
CHEMBL2211566	1
CHEMBL2211621	1
CHEMBL2212824	1
CHEMBL2214094	1
CHEMBL2214148	1
CHEMBL2215011	1
CHEMBL2215013	1
CHEMBL2215015	1
CHEMBL2089933	1
CHEMBL2090131	1
CHEMBL2090504	1
CHEMBL2090506	1
CHEMBL2090507	1
CHEMBL2091635	1
CHEMBL2091838	1
CHEMBL2149351	1
CHEMBL2149352	1
CHEMBL2149353	1
CHEMBL2150540	1
CHEMBL2184696	1
CHEMBL2184863	1
CHEMBL2184930	1
CHEMBL2186403	1
CHEMBL2186404	1
CHEMBL2186736	1
CHEMBL2187047	1
CHEMBL2187817	1
CHEMBL2187883	1
CHEMBL2188816	1
CHEMBL2208509	1
CHEMBL2208511	1
CHEMBL2208575	1
CHEMBL2208576	1
CHEMBL2208784	1
CHEMBL2209447	1
CHEMBL2162302	1
CHEMBL2162428	1
CHEMBL2163105	1
CHEMBL2166000	1
CHEMBL2167210	1
CHEMBL2167443	1
CHEMBL2167605	1
CHEMBL2167606	1
CHEMBL2167607	1
CHEMBL2167608	1
CHEMBL2167609	1
CHEMBL2168496	1
CHEMBL2168498	1
CHEMBL2168600	1
CHEMBL2169230	1
CHEMBL2169519	1
CHEMBL2169528	1
CHEMBL2169529	1
CHEMBL2172900	1
CHEMBL2173019	1
CHEMBL2215678	1
CHEMBL2215781	1
CHEMBL2216271	1
CHEMBL2216282	1
CHEMBL2216283	1
CHEMBL2216345	1
CHEMBL2216713	1
CHEMBL2216714	1
CHEMBL2216925	1
CHEMBL2217322	1
CHEMBL2217323	1
CHEMBL2217324	1
CHEMBL2217325	1
CHEMBL2217326	1
CHEMBL2217327	1
CHEMBL2217328	1
CHEMBL2217329	1
CHEMBL2217330	1
CHEMBL2217331	1
CHEMBL2217332	1
CHEMBL2217333	1
CHEMBL2217334	1
CHEMBL2217335	1
CHEMBL2217336	1
CHEMBL2217337	1
CHEMBL2217338	1
CHEMBL2217339	1
CHEMBL2217340	1
CHEMBL2217341	1
CHEMBL2217342	1
CHEMBL2317752	1
CHEMBL2318185	1
CHEMBL2319401	1
CHEMBL2378543	1
CHEMBL2378605	1
CHEMBL2382843	1
CHEMBL2382844	1
CHEMBL2382845	1
CHEMBL2382846	1
CHEMBL2382847	1
CHEMBL2383266	1
CHEMBL2387961	1
CHEMBL2387962	1
CHEMBL2387963	1
CHEMBL2388893	1
CHEMBL2389350	1
CHEMBL2389567	1
CHEMBL2389758	1
CHEMBL2390460	1
CHEMBL2394789	1
CHEMBL2394846	1
CHEMBL2394847	1
CHEMBL2395084	1
CHEMBL2395260	1
CHEMBL2395262	1
CHEMBL2395380	1
CHEMBL2395381	1
CHEMBL2396050	1
CHEMBL2396234	1
CHEMBL2396467	1
CHEMBL2396468	1
CHEMBL2396469	1
CHEMBL2398835	1
CHEMBL2398849	1
CHEMBL2399255	1
CHEMBL2400598	1
CHEMBL2400599	1
CHEMBL2401504	1
CHEMBL2404558	1
CHEMBL2405803	1
CHEMBL2406416	1
CHEMBL2410074	1
CHEMBL2320830	1
CHEMBL2327052	1
CHEMBL2327054	1
CHEMBL2327428	1
CHEMBL2327575	1
CHEMBL2327740	1
CHEMBL2327882	1
CHEMBL2328093	1
CHEMBL2328095	1
CHEMBL2328112	1
CHEMBL2328122	1
CHEMBL2328652	1
CHEMBL2329216	1
CHEMBL2330006	1
CHEMBL2330007	1
CHEMBL2330862	1
CHEMBL2339897	1
CHEMBL2339912	1
CHEMBL2340286	1
CHEMBL2340398	1
CHEMBL2341331	1
CHEMBL2341506	1
CHEMBL2342062	1
CHEMBL2342699	1
CHEMBL2342858	1
CHEMBL2344005	1
CHEMBL2344006	1
CHEMBL2344008	1
CHEMBL2344009	1
CHEMBL2344711	1
CHEMBL2345755	1
CHEMBL2346000	1
CHEMBL2350655	1
CHEMBL2351330	1
CHEMBL2352368	1
CHEMBL2352554	1
CHEMBL3587475	1
CHEMBL3588388	1
CHEMBL3588625	1
CHEMBL3591528	1
CHEMBL3592068	1
CHEMBL3592072	1
CHEMBL3592076	1
CHEMBL3592080	1
CHEMBL3592224	1
CHEMBL3594979	1
CHEMBL3595880	1
CHEMBL3579575	1
CHEMBL3579945	1
CHEMBL3580169	1
CHEMBL3582540	1
CHEMBL3582584	1
CHEMBL3583096	1
CHEMBL3583386	1
CHEMBL3583387	1
CHEMBL3583403	1
CHEMBL3583404	1
CHEMBL3583954	1
CHEMBL3583955	1
CHEMBL3429792	1
CHEMBL3430259	1
CHEMBL3430322	1
CHEMBL3430323	1
CHEMBL3430324	1
CHEMBL3430325	1
CHEMBL3430326	1
CHEMBL3430327	1
CHEMBL3430328	1
CHEMBL3430329	1
CHEMBL3430330	1
CHEMBL3430331	1
CHEMBL3430332	1
CHEMBL3430333	1
CHEMBL3430334	1
CHEMBL3430335	1
CHEMBL3430336	1
CHEMBL3430337	1
CHEMBL3430338	1
CHEMBL3430339	1
CHEMBL3430340	1
CHEMBL3430341	1
CHEMBL3430342	1
CHEMBL3430343	1
CHEMBL3430344	1
CHEMBL3430345	1
CHEMBL3430346	1
CHEMBL3430347	1
CHEMBL3430348	1
CHEMBL3430349	1
CHEMBL3430350	1
CHEMBL3430351	1
CHEMBL3430352	1
CHEMBL3430353	1
CHEMBL3430354	1
CHEMBL3430355	1
CHEMBL3430356	1
CHEMBL3430357	1
CHEMBL3430358	1
CHEMBL3430359	1
CHEMBL3430360	1
CHEMBL3430361	1
CHEMBL3430362	1
CHEMBL3430363	1
CHEMBL3430364	1
CHEMBL3430365	1
CHEMBL3430366	1
CHEMBL3430367	1
CHEMBL3430368	1
CHEMBL3430369	1
CHEMBL3430370	1
CHEMBL3430371	1
CHEMBL3430372	1
CHEMBL3430373	1
CHEMBL3430374	1
CHEMBL3430375	1
CHEMBL3430376	1
CHEMBL3430377	1
CHEMBL3430378	1
CHEMBL3430379	1
CHEMBL3430380	1
CHEMBL3430381	1
CHEMBL3430382	1
CHEMBL3430383	1
CHEMBL3430384	1
CHEMBL3430385	1
CHEMBL3430386	1
CHEMBL3430387	1
CHEMBL3430388	1
CHEMBL3430389	1
CHEMBL3430390	1
CHEMBL3430391	1
CHEMBL3430392	1
CHEMBL3430393	1
CHEMBL3430394	1
CHEMBL3430395	1
CHEMBL3430396	1
CHEMBL3430397	1
CHEMBL3430398	1
CHEMBL3430399	1
CHEMBL3430400	1
CHEMBL3430401	1
CHEMBL3430402	1
CHEMBL3430403	1
CHEMBL3430404	1
CHEMBL3430405	1
CHEMBL3430406	1
CHEMBL3430407	1
CHEMBL3430408	1
CHEMBL3430409	1
CHEMBL3430410	1
CHEMBL3430411	1
CHEMBL3430412	1
CHEMBL3430413	1
CHEMBL3430414	1
CHEMBL3430415	1
CHEMBL3430416	1
CHEMBL3430417	1
CHEMBL3430418	1
CHEMBL3430419	1
CHEMBL3430420	1
CHEMBL3430421	1
CHEMBL3430422	1
CHEMBL3430423	1
CHEMBL3430424	1
CHEMBL3430425	1
CHEMBL3430426	1
CHEMBL3430427	1
CHEMBL3430428	1
CHEMBL3430429	1
CHEMBL3430430	1
CHEMBL3430431	1
CHEMBL3430432	1
CHEMBL3430433	1
CHEMBL3430434	1
CHEMBL3430435	1
CHEMBL3430436	1
CHEMBL3430437	1
CHEMBL3430438	1
CHEMBL3430439	1
CHEMBL3430440	1
CHEMBL3430441	1
CHEMBL3430442	1
CHEMBL3430443	1
CHEMBL3430444	1
CHEMBL3430445	1
CHEMBL3430446	1
CHEMBL3430447	1
CHEMBL3430448	1
CHEMBL3430449	1
CHEMBL3430450	1
CHEMBL3430451	1
CHEMBL3430452	1
CHEMBL3430453	1
CHEMBL3430454	1
CHEMBL3430455	1
CHEMBL3430456	1
CHEMBL3430457	1
CHEMBL3430458	1
CHEMBL3430459	1
CHEMBL3430460	1
CHEMBL3430461	1
CHEMBL3430462	1
CHEMBL3430463	1
CHEMBL3430464	1
CHEMBL3430465	1
CHEMBL3430466	1
CHEMBL3430467	1
CHEMBL3430468	1
CHEMBL3430469	1
CHEMBL3430470	1
CHEMBL3430471	1
CHEMBL3430472	1
CHEMBL3430473	1
CHEMBL3430474	1
CHEMBL3430475	1
CHEMBL3430476	1
CHEMBL3430477	1
CHEMBL3430478	1
CHEMBL3430479	1
CHEMBL3430480	1
CHEMBL3430481	1
CHEMBL3430482	1
CHEMBL3430483	1
CHEMBL3430484	1
CHEMBL3430485	1
CHEMBL3430486	1
CHEMBL3430487	1
CHEMBL3430488	1
CHEMBL3430489	1
CHEMBL3430490	1
CHEMBL3430491	1
CHEMBL3430492	1
CHEMBL3430493	1
CHEMBL3430494	1
CHEMBL3430495	1
CHEMBL3430496	1
CHEMBL3430497	1
CHEMBL3430498	1
CHEMBL3430499	1
CHEMBL3430500	1
CHEMBL3430501	1
CHEMBL3430502	1
CHEMBL3430503	1
CHEMBL3430504	1
CHEMBL3430505	1
CHEMBL3430506	1
CHEMBL3430507	1
CHEMBL3430508	1
CHEMBL3430509	1
CHEMBL3430510	1
CHEMBL3430511	1
CHEMBL3430512	1
CHEMBL3430513	1
CHEMBL3430514	1
CHEMBL3430515	1
CHEMBL3430516	1
CHEMBL3430517	1
CHEMBL3430518	1
CHEMBL3430519	1
CHEMBL3430520	1
CHEMBL3430521	1
CHEMBL3430522	1
CHEMBL3430523	1
CHEMBL3430524	1
CHEMBL3430525	1
CHEMBL3430526	1
CHEMBL3430527	1
CHEMBL3430528	1
CHEMBL3430529	1
CHEMBL3430530	1
CHEMBL3430531	1
CHEMBL3430532	1
CHEMBL3430533	1
CHEMBL3430534	1
CHEMBL3430535	1
CHEMBL3430536	1
CHEMBL3430537	1
CHEMBL3430538	1
CHEMBL3430539	1
CHEMBL3430540	1
CHEMBL3430541	1
CHEMBL3430542	1
CHEMBL3430543	1
CHEMBL3430544	1
CHEMBL3430545	1
CHEMBL3430546	1
CHEMBL3430547	1
CHEMBL3430548	1
CHEMBL3430549	1
CHEMBL3430550	1
CHEMBL3430551	1
CHEMBL3430552	1
CHEMBL3430553	1
CHEMBL3430554	1
CHEMBL3430555	1
CHEMBL3430556	1
CHEMBL3430557	1
CHEMBL3430558	1
CHEMBL3430559	1
CHEMBL3430560	1
CHEMBL3430561	1
CHEMBL3430562	1
CHEMBL3430563	1
CHEMBL3430564	1
CHEMBL3430565	1
CHEMBL3430566	1
CHEMBL3430567	1
CHEMBL3430571	1
CHEMBL3430574	1
CHEMBL3430575	1
CHEMBL3430577	1
CHEMBL3430579	1
