year	document_chembl_id
2018.0	CHEMBL4257570
2018.0	CHEMBL4257571
2018.0	CHEMBL4257581
2018.0	CHEMBL4257582
2018.0	CHEMBL4257587
2017.0	CHEMBL4261519
2018.0	CHEMBL4261581
2018.0	CHEMBL4261599
2018.0	CHEMBL4261603
2018.0	CHEMBL4261605
2018.0	CHEMBL4261634
2018.0	CHEMBL4261643
2018.0	CHEMBL4261653
2017.0	CHEMBL4265875
2018.0	CHEMBL4265889
2018.0	CHEMBL4265900
2018.0	CHEMBL4265954
2018.0	CHEMBL4266012
2018.0	CHEMBL4266018
2018.0	CHEMBL4266051
2018.0	CHEMBL4266056
2018.0	CHEMBL4266057
2018.0	CHEMBL4266061
2018.0	CHEMBL4270548
2018.0	CHEMBL4270600
2018.0	CHEMBL4270615
2018.0	CHEMBL4270643
2018.0	CHEMBL4270663
2018.0	CHEMBL4270669
2018.0	CHEMBL4270672
2020.0	CHEMBL4303773
2019.0	CHEMBL4304744
2019.0	CHEMBL4304746
2019.0	CHEMBL4304763
2019.0	CHEMBL4304777
2019.0	CHEMBL4304783
2019.0	CHEMBL4304832
2018.0	CHEMBL4308829
2018.0	CHEMBL4308849
2019.0	CHEMBL4308861
2019.0	CHEMBL4308884
2019.0	CHEMBL4311939
2019.0	CHEMBL4311940
2019.0	CHEMBL4311943
2019.0	CHEMBL4311945
2019.0	CHEMBL4311952
2019.0	CHEMBL4311959
2019.0	CHEMBL4311972
2019.0	CHEMBL4311986
2019.0	CHEMBL4311996
2020.0	CHEMBL4312019
2020.0	CHEMBL4312034
2019.0	CHEMBL4316588
2019.0	CHEMBL4316591
2019.0	CHEMBL4316607
2019.0	CHEMBL4321785
2019.0	CHEMBL4321786
2019.0	CHEMBL4321794
2019.0	CHEMBL4321813
2019.0	CHEMBL4321815
2019.0	CHEMBL4321836
2019.0	CHEMBL4321837
2019.0	CHEMBL4321846
2019.0	CHEMBL4321858
2020.0	CHEMBL4321876
2020.0	CHEMBL4321877
2020.0	CHEMBL4321879
2018.0	CHEMBL4325824
2019.0	CHEMBL4325910
2018.0	CHEMBL4325911
2018.0	CHEMBL4325920
2018.0	CHEMBL4325924
2019.0	CHEMBL4330081
2019.0	CHEMBL4330084
2019.0	CHEMBL4330091
2019.0	CHEMBL4330092
2019.0	CHEMBL4330097
2019.0	CHEMBL4330101
2019.0	CHEMBL4330102
2019.0	CHEMBL4330105
2019.0	CHEMBL4330121
2019.0	CHEMBL4330138
2019.0	CHEMBL4330143
2020.0	CHEMBL4334551
2020.0	CHEMBL4334552
2019.0	CHEMBL4339196
2019.0	CHEMBL4339197
2019.0	CHEMBL4339198
2019.0	CHEMBL4339202
2019.0	CHEMBL4339228
2019.0	CHEMBL4340512
2019.0	CHEMBL4340527
2019.0	CHEMBL4340534
2019.0	CHEMBL4342403
2020.0	CHEMBL4342410
2020.0	CHEMBL4342420
2020.0	CHEMBL4342468
2020.0	CHEMBL4342490
2019.0	CHEMBL4346730
2019.0	CHEMBL4346735
2019.0	CHEMBL4350955
2019.0	CHEMBL4350959
2019.0	CHEMBL4350970
2019.0	CHEMBL4351001
2019.0	CHEMBL4351002
2019.0	CHEMBL4351009
2019.0	CHEMBL4354796
2019.0	CHEMBL4354804
2019.0	CHEMBL4354805
2020.0	CHEMBL4354813
2020.0	CHEMBL4354824
2020.0	CHEMBL4354842
2020.0	CHEMBL4354855
2020.0	CHEMBL4354878
2020.0	CHEMBL4354879
2019.0	CHEMBL4359816
2019.0	CHEMBL4359817
2019.0	CHEMBL4359827
2019.0	CHEMBL4359877
2019.0	CHEMBL4359928
2019.0	CHEMBL4364254
2019.0	CHEMBL4364272
2019.0	CHEMBL4364273
2019.0	CHEMBL4364294
2019.0	CHEMBL4364295
2019.0	CHEMBL4364301
2019.0	CHEMBL4368903
2019.0	CHEMBL4368904
2019.0	CHEMBL4368909
2019.0	CHEMBL4368910
2019.0	CHEMBL4368912
2019.0	CHEMBL4368914
2019.0	CHEMBL4368940
2018.0	CHEMBL4371004
2019.0	CHEMBL4371034
2019.0	CHEMBL4371037
2019.0	CHEMBL4371041
2019.0	CHEMBL4371046
2019.0	CHEMBL4371067
2019.0	CHEMBL4371069
2019.0	CHEMBL4371072
2019.0	CHEMBL4371073
2019.0	CHEMBL4371076
2019.0	CHEMBL4371089
2019.0	CHEMBL4373675
2019.0	CHEMBL4373693
2019.0	CHEMBL4373699
2019.0	CHEMBL4373703
2019.0	CHEMBL4373707
2019.0	CHEMBL4373720
2019.0	CHEMBL4376812
2019.0	CHEMBL4376815
2019.0	CHEMBL4376816
2020.0	CHEMBL4376867
2020.0	CHEMBL4376873
2020.0	CHEMBL4376877
2020.0	CHEMBL4376885
2018.0	CHEMBL4382198
2018.0	CHEMBL4382202
2018.0	CHEMBL4382210
2019.0	CHEMBL4382221
2018.0	CHEMBL4382257
2018.0	CHEMBL4382258
2018.0	CHEMBL4382269
2019.0	CHEMBL4382284
2019.0	CHEMBL4385597
2019.0	CHEMBL4385607
2019.0	CHEMBL4385611
2019.0	CHEMBL4387706
2019.0	CHEMBL4387707
2019.0	CHEMBL4387708
2019.0	CHEMBL4387734
2019.0	CHEMBL4390640
2019.0	CHEMBL4390668
2019.0	CHEMBL4390670
2019.0	CHEMBL4390688
2019.0	CHEMBL4390691
2019.0	CHEMBL4392823
2019.0	CHEMBL4392842
2019.0	CHEMBL4393654
2019.0	CHEMBL4393662
2019.0	CHEMBL4393675
2019.0	CHEMBL4393676
2019.0	CHEMBL4393678
2019.0	CHEMBL4393699
2019.0	CHEMBL4393708
2019.0	CHEMBL4393714
2019.0	CHEMBL4393719
2019.0	CHEMBL4393722
2019.0	CHEMBL4396869
2019.0	CHEMBL4396884
2019.0	CHEMBL4396928
2019.0	CHEMBL4396962
2019.0	CHEMBL4400540
2019.0	CHEMBL4400551
2019.0	CHEMBL4400569
2020.0	CHEMBL4402523
2020.0	CHEMBL4402552
2020.0	CHEMBL4402573
2020.0	CHEMBL4402580
2020.0	CHEMBL4402585
2020.0	CHEMBL4402590
2020.0	CHEMBL4402595
2020.0	CHEMBL4402602
2020.0	CHEMBL4402609
2020.0	CHEMBL4402613
2019.0	CHEMBL4406790
2019.0	CHEMBL4406800
2019.0	CHEMBL4406807
2019.0	CHEMBL4406846
2019.0	CHEMBL4406884
2019.0	CHEMBL4406890
2019.0	CHEMBL4406913
2019.0	CHEMBL4406916
2019.0	CHEMBL4411287
2019.0	CHEMBL4411291
2019.0	CHEMBL4411307
2019.0	CHEMBL4411314
2019.0	CHEMBL4411318
2019.0	CHEMBL4411321
2019.0	CHEMBL4411331
2019.0	CHEMBL4411333
2019.0	CHEMBL4411339
2019.0	CHEMBL4414548
2019.0	CHEMBL4414574
2019.0	CHEMBL4414586
2019.0	CHEMBL4414601
2019.0	CHEMBL4414617
2018.0	CHEMBL4420080
2019.0	CHEMBL4422661
2019.0	CHEMBL4422686
2016.0	CHEMBL4425115
2016.0	CHEMBL4425120
2016.0	CHEMBL4425122
2016.0	CHEMBL4425158
2016.0	CHEMBL4425169
2016.0	CHEMBL4425174
2016.0	CHEMBL4425182
2016.0	CHEMBL4425185
2016.0	CHEMBL4428049
2016.0	CHEMBL4428053
2016.0	CHEMBL4428066
2016.0	CHEMBL4428070
2016.0	CHEMBL4428077
2016.0	CHEMBL4428080
2016.0	CHEMBL4428088
2016.0	CHEMBL4428127
2016.0	CHEMBL4428134
2016.0	CHEMBL4431312
2016.0	CHEMBL4431321
2016.0	CHEMBL4431324
2016.0	CHEMBL4431349
2016.0	CHEMBL4431376
2016.0	CHEMBL4431389
2017.0	CHEMBL4433195
2019.0	CHEMBL4433215
2019.0	CHEMBL4433251
2016.0	CHEMBL4477207
2016.0	CHEMBL4477209
2016.0	CHEMBL4477213
2016.0	CHEMBL4477219
2016.0	CHEMBL4477220
2016.0	CHEMBL4477259
2019.0	CHEMBL4480397
2019.0	CHEMBL4480405
2019.0	CHEMBL4480421
2019.0	CHEMBL4480425
2021.0	CHEMBL4507332
2020.0	CHEMBL4602617
2020.0	CHEMBL4602676
2020.0	CHEMBL4602691
2020.0	CHEMBL4602703
2020.0	CHEMBL4602704
2020.0	CHEMBL4602708
2020.0	CHEMBL4602709
2020.0	CHEMBL4602714
2020.0	CHEMBL4602715
2020.0	CHEMBL4602719
2020.0	CHEMBL4602726
2020.0	CHEMBL4602727
2020.0	CHEMBL4602729
2020.0	CHEMBL4602732
2020.0	CHEMBL4610003
2020.0	CHEMBL4610013
2020.0	CHEMBL4610040
2020.0	CHEMBL4610042
2020.0	CHEMBL4610043
2020.0	CHEMBL4610112
2020.0	CHEMBL4610117
2020.0	CHEMBL4610123
2020.0	CHEMBL4610127
2020.0	CHEMBL4610129
2020.0	CHEMBL4613215
2020.0	CHEMBL4613250
2020.0	CHEMBL4613264
2020.0	CHEMBL4613292
2020.0	CHEMBL4613299
2020.0	CHEMBL4613324
2020.0	CHEMBL4613325
2019.0	CHEMBL4616583
2020.0	CHEMBL4616608
2020.0	CHEMBL4616620
2020.0	CHEMBL4616675
2020.0	CHEMBL4616677
2020.0	CHEMBL4616703
2020.0	CHEMBL4616704
2020.0	CHEMBL4616706
2020.0	CHEMBL4616714
2020.0	CHEMBL4616724
2020.0	CHEMBL4619707
2020.0	CHEMBL4619752
2020.0	CHEMBL4619774
2020.0	CHEMBL4619796
2020.0	CHEMBL4619803
2020.0	CHEMBL4619807
2020.0	CHEMBL4619816
2020.0	CHEMBL4619817
2020.0	CHEMBL4622872
2020.0	CHEMBL4622882
2020.0	CHEMBL4622891
2020.0	CHEMBL4622895
2020.0	CHEMBL4622900
2020.0	CHEMBL4622946
2020.0	CHEMBL4622971
2020.0	CHEMBL4622974
2020.0	CHEMBL4622996
2020.0	CHEMBL4627279
2020.0	CHEMBL4627305
2020.0	CHEMBL4627393
2020.0	CHEMBL4627396
2020.0	CHEMBL4627405
2020.0	CHEMBL4627416
2021.0	CHEMBL4630907
2021.0	CHEMBL4630908
2021.0	CHEMBL4630909
2019.0	CHEMBL4665641
2019.0	CHEMBL4665650
2019.0	CHEMBL4665653
2019.0	CHEMBL4665665
2020.0	CHEMBL4665688
2020.0	CHEMBL4665701
2020.0	CHEMBL4665705
2020.0	CHEMBL4665716
2020.0	CHEMBL4665717
2020.0	CHEMBL4665730
2020.0	CHEMBL4665738
2020.0	CHEMBL4665759
2020.0	CHEMBL4665796
2020.0	CHEMBL4665798
2020.0	CHEMBL4665801
2020.0	CHEMBL4665820
2020.0	CHEMBL4665835
2020.0	CHEMBL4665837
2020.0	CHEMBL4665855
2020.0	CHEMBL4665894
2020.0	CHEMBL4665914
2020.0	CHEMBL4665917
2019.0	CHEMBL4673226
2020.0	CHEMBL4673232
2020.0	CHEMBL4673244
2020.0	CHEMBL4673245
2020.0	CHEMBL4673248
2020.0	CHEMBL4673253
2020.0	CHEMBL4673258
2020.0	CHEMBL4673260
2020.0	CHEMBL4673269
2021.0	CHEMBL4673272
2021.0	CHEMBL4673273
2021.0	CHEMBL4673287
2021.0	CHEMBL4673322
2021.0	CHEMBL4673325
2020.0	CHEMBL4673331
2021.0	CHEMBL4673338
2020.0	CHEMBL4673340
2021.0	CHEMBL4673358
2021.0	CHEMBL4673363
2021.0	CHEMBL4673373
2021.0	CHEMBL4673392
2021.0	CHEMBL4673394
2021.0	CHEMBL4673395
2021.0	CHEMBL4673401
2021.0	CHEMBL4673406
2021.0	CHEMBL4673407
2016.0	CHEMBL4680079
2016.0	CHEMBL4680083
2016.0	CHEMBL4680090
2016.0	CHEMBL4680093
2016.0	CHEMBL4680094
2018.0	CHEMBL4680107
2020.0	CHEMBL4680154
2020.0	CHEMBL4680157
2020.0	CHEMBL4680181
2020.0	CHEMBL4680205
2020.0	CHEMBL4680285
2020.0	CHEMBL4680302
2021.0	CHEMBL4680332
2021.0	CHEMBL4680358
2021.0	CHEMBL4680373
2021.0	CHEMBL4680374
2020.0	CHEMBL4699432
2020.0	CHEMBL4699433
2019.0	CHEMBL4699441
2020.0	CHEMBL4699450
2020.0	CHEMBL4699451
2020.0	CHEMBL4699452
2020.0	CHEMBL4699472
2020.0	CHEMBL4699473
2020.0	CHEMBL4699477
2020.0	CHEMBL4699485
2020.0	CHEMBL4699487
2020.0	CHEMBL4699491
2020.0	CHEMBL4699542
2020.0	CHEMBL4699558
2020.0	CHEMBL4699559
2020.0	CHEMBL4699562
2020.0	CHEMBL4699582
2020.0	CHEMBL4699583
2020.0	CHEMBL4699590
2020.0	CHEMBL4699593
2020.0	CHEMBL4699641
2020.0	CHEMBL4699648
2020.0	CHEMBL4699655
2020.0	CHEMBL4699658
2020.0	CHEMBL4699664
2020.0	CHEMBL4699665
2020.0	CHEMBL4699667
2016.0	CHEMBL4706474
2016.0	CHEMBL4706475
2018.0	CHEMBL4706478
2019.0	CHEMBL4706479
2020.0	CHEMBL4706482
2020.0	CHEMBL4706533
2020.0	CHEMBL4706541
2020.0	CHEMBL4706549
2021.0	CHEMBL4706647
2021.0	CHEMBL4706648
2021.0	CHEMBL4706651
2021.0	CHEMBL4706691
2021.0	CHEMBL4706692
2021.0	CHEMBL4706694
2021.0	CHEMBL4706729
2021.0	CHEMBL4706744
2021.0	CHEMBL4706753
2021.0	CHEMBL4706769
2016.0	CHEMBL4715698
2016.0	CHEMBL4715723
2016.0	CHEMBL4715727
2016.0	CHEMBL4715760
2016.0	CHEMBL4715789
2016.0	CHEMBL4715806
2018.0	CHEMBL4715815
2018.0	CHEMBL4715816
2018.0	CHEMBL4715821
2018.0	CHEMBL4715822
2020.0	CHEMBL4715832
2020.0	CHEMBL4715854
2020.0	CHEMBL4715870
2021.0	CHEMBL4715885
2021.0	CHEMBL4715912
2021.0	CHEMBL4715913
2021.0	CHEMBL4715925
2020.0	CHEMBL4725282
2020.0	CHEMBL4725297
2020.0	CHEMBL4725338
2020.0	CHEMBL4725355
2020.0	CHEMBL4725363
2020.0	CHEMBL4725368
2020.0	CHEMBL4725387
2020.0	CHEMBL4725394
2020.0	CHEMBL4725429
2020.0	CHEMBL4725465
2020.0	CHEMBL4725492
2020.0	CHEMBL4725494
2021.0	CHEMBL4732020
2021.0	CHEMBL4732038
2021.0	CHEMBL4732051
2021.0	CHEMBL4732078
2021.0	CHEMBL4732108
2021.0	CHEMBL4732120
2021.0	CHEMBL4732134
2021.0	CHEMBL4732141
2021.0	CHEMBL4732199
2021.0	CHEMBL4732202
2021.0	CHEMBL4732249
2021.0	CHEMBL4732263
2019.0	CHEMBL4742392
2016.0	CHEMBL4765231
2016.0	CHEMBL4765232
2016.0	CHEMBL4765233
2016.0	CHEMBL4765234
2016.0	CHEMBL4765235
2020.0	CHEMBL4765285
2020.0	CHEMBL4765307
2020.0	CHEMBL4765317
2020.0	CHEMBL4765335
2020.0	CHEMBL4765336
2020.0	CHEMBL4765416
2020.0	CHEMBL4765432
2020.0	CHEMBL4765447
2020.0	CHEMBL4765455
2020.0	CHEMBL4765462
2021.0	CHEMBL4765473
2021.0	CHEMBL4765492
2020.0	CHEMBL4806967
2021.0	CHEMBL4808161
2021.0	CHEMBL4808163
2021.0	CHEMBL4808172
2021.0	CHEMBL4808184
2021.0	CHEMBL4808209
2021.0	CHEMBL4808210
2021.0	CHEMBL4808222
2021.0	CHEMBL4808226
2021.0	CHEMBL4811232
2021.0	CHEMBL4811251
2021.0	CHEMBL4811258
2021.0	CHEMBL4811273
2021.0	CHEMBL4811281
2021.0	CHEMBL4813953
2021.0	CHEMBL4813992
2021.0	CHEMBL4813994
2021.0	CHEMBL4814016
2021.0	CHEMBL4814034
2021.0	CHEMBL4814047
2021.0	CHEMBL4814073
2021.0	CHEMBL4814074
2021.0	CHEMBL4819017
2021.0	CHEMBL4819034
2021.0	CHEMBL4819047
2021.0	CHEMBL4819052
2021.0	CHEMBL4819093
2021.0	CHEMBL4819115
2021.0	CHEMBL4823248
2021.0	CHEMBL4823254
2021.0	CHEMBL4823289
2021.0	CHEMBL4823315
2021.0	CHEMBL4823330
2021.0	CHEMBL4825668
2021.0	CHEMBL4825686
2021.0	CHEMBL4825692
2021.0	CHEMBL4825697
2021.0	CHEMBL4825708
2021.0	CHEMBL4825722
2021.0	CHEMBL4825732
2021.0	CHEMBL4825733
2021.0	CHEMBL4825755
2021.0	CHEMBL4825765
2021.0	CHEMBL4828707
2021.0	CHEMBL4828723
2021.0	CHEMBL4828724
2021.0	CHEMBL4828735
2021.0	CHEMBL4828745
2021.0	CHEMBL4828748
2021.0	CHEMBL4828767
2021.0	CHEMBL4828771
2021.0	CHEMBL4831500
2021.0	CHEMBL4831515
2021.0	CHEMBL4831524
2021.0	CHEMBL4831531
2021.0	CHEMBL4831544
2021.0	CHEMBL4831547
2021.0	CHEMBL4831556
2021.0	CHEMBL4831559
2021.0	CHEMBL4831562
2021.0	CHEMBL4834397
2021.0	CHEMBL4834404
2021.0	CHEMBL4834410
2021.0	CHEMBL4834412
2021.0	CHEMBL4834420
2021.0	CHEMBL4834430
2021.0	CHEMBL4834434
2021.0	CHEMBL4834464
2021.0	CHEMBL4834480
2021.0	CHEMBL4834481
2021.0	CHEMBL4837188
2021.0	CHEMBL4837239
2021.0	CHEMBL4837244
2021.0	CHEMBL4837245
2021.0	CHEMBL4837246
2021.0	CHEMBL4837254
2021.0	CHEMBL4837257
2021.0	CHEMBL4837261
2021.0	CHEMBL4837263
2021.0	CHEMBL4840305
2021.0	CHEMBL4840347
2021.0	CHEMBL4840354
2021.0	CHEMBL4840365
2021.0	CHEMBL4840368
2021.0	CHEMBL4840378
2021.0	CHEMBL4842341
2021.0	CHEMBL4842348
2021.0	CHEMBL4842364
2021.0	CHEMBL4842371
2021.0	CHEMBL4842381
2021.0	CHEMBL4842384
2021.0	CHEMBL4842386
2021.0	CHEMBL4842388
2021.0	CHEMBL4842390
2021.0	CHEMBL5029155
2021.0	CHEMBL5029164
2021.0	CHEMBL5029175
2021.0	CHEMBL5029189
2021.0	CHEMBL5030537
2021.0	CHEMBL5030543
2021.0	CHEMBL5030558
2021.0	CHEMBL5032496
2021.0	CHEMBL5032502
2021.0	CHEMBL5032504
2021.0	CHEMBL5032506
2021.0	CHEMBL5032513
2021.0	CHEMBL5032527
2021.0	CHEMBL5033994
2021.0	CHEMBL5033995
2021.0	CHEMBL5033997
2021.0	CHEMBL5034002
2021.0	CHEMBL5034003
2021.0	CHEMBL5034005
2021.0	CHEMBL5034007
2021.0	CHEMBL5034019
2021.0	CHEMBL5034025
2021.0	CHEMBL5034031
2021.0	CHEMBL5034035
2021.0	CHEMBL5034039
2022.0	CHEMBL5034046
2021.0	CHEMBL5036301
2021.0	CHEMBL5036310
2021.0	CHEMBL5036312
2021.0	CHEMBL5036319
2021.0	CHEMBL5036324
2021.0	CHEMBL5036336
2021.0	CHEMBL5036340
2021.0	CHEMBL5036349
2022.0	CHEMBL5036355
2022.0	CHEMBL5036375
2022.0	CHEMBL5036382
2021.0	CHEMBL5038577
2021.0	CHEMBL5038588
2021.0	CHEMBL5038592
2021.0	CHEMBL5038618
2021.0	CHEMBL5038620
2022.0	CHEMBL5038628
2022.0	CHEMBL5038633
2022.0	CHEMBL5038650
2022.0	CHEMBL5038653
2022.0	CHEMBL5038664
2022.0	CHEMBL5038674
2022.0	CHEMBL5038679
2022.0	CHEMBL5042473
2021.0	CHEMBL5042474
2022.0	CHEMBL5042480
2022.0	CHEMBL5042486
2022.0	CHEMBL5042488
2022.0	CHEMBL5042493
2022.0	CHEMBL5042500
2022.0	CHEMBL5042510
2022.0	CHEMBL5042526
2022.0	CHEMBL5042543
2022.0	CHEMBL5042556
2021.0	CHEMBL5046222
2021.0	CHEMBL5046225
2022.0	CHEMBL5046240
2022.0	CHEMBL5046241
2022.0	CHEMBL5046251
2022.0	CHEMBL5046253
2022.0	CHEMBL5046278
2022.0	CHEMBL5046279
2022.0	CHEMBL5046282
2022.0	CHEMBL5046290
2022.0	CHEMBL5046296
2022.0	CHEMBL5046307
2022.0	CHEMBL5046316
2022.0	CHEMBL5046322
2022.0	CHEMBL5046323
2020.0	CHEMBL5050846
2021.0	CHEMBL5053510
2021.0	CHEMBL5053512
2021.0	CHEMBL5053529
2021.0	CHEMBL5055616
2021.0	CHEMBL5055619
2021.0	CHEMBL5055621
2021.0	CHEMBL5055623
2021.0	CHEMBL5055640
2021.0	CHEMBL5055685
2022.0	CHEMBL5058641
2021.0	CHEMBL5096172
2021.0	CHEMBL5096186
2021.0	CHEMBL5096203
2022.0	CHEMBL5096227
2022.0	CHEMBL5096238
2022.0	CHEMBL5096242
2021.0	CHEMBL5104092
2022.0	CHEMBL5104100
2022.0	CHEMBL5104129
2022.0	CHEMBL5104135
2022.0	CHEMBL5104138
2022.0	CHEMBL5104141
2022.0	CHEMBL5104164
2022.0	CHEMBL5104197
2021.0	CHEMBL5107939
2022.0	CHEMBL5107990
2022.0	CHEMBL5108030
2022.0	CHEMBL5108053
2022.0	CHEMBL5108063
2022.0	CHEMBL5108065
2022.0	CHEMBL5108068
2022.0	CHEMBL5108074
2022.0	CHEMBL5113380
2022.0	CHEMBL5113390
2022.0	CHEMBL5113417
2022.0	CHEMBL5113423
2022.0	CHEMBL5113450
2022.0	CHEMBL5113453
2022.0	CHEMBL5113463
2022.0	CHEMBL5113480
2022.0	CHEMBL5113516
2022.0	CHEMBL5113526
2022.0	CHEMBL5113532
2022.0	CHEMBL5120772
2022.0	CHEMBL5120828
2022.0	CHEMBL5120859
2022.0	CHEMBL5120930
2022.0	CHEMBL5120943
2022.0	CHEMBL5126508
2022.0	CHEMBL5126528
2022.0	CHEMBL5126594
2022.0	CHEMBL5126603
2022.0	CHEMBL5126604
2022.0	CHEMBL5126607
2022.0	CHEMBL5126609
2022.0	CHEMBL5126622
2022.0	CHEMBL5126625
2022.0	CHEMBL5126669
2022.0	CHEMBL5126674
2021.0	CHEMBL5131397
2022.0	CHEMBL5131409
2022.0	CHEMBL5131410
2022.0	CHEMBL5131416
2022.0	CHEMBL5131436
2022.0	CHEMBL5131445
2022.0	CHEMBL5131446
2022.0	CHEMBL5131455
2022.0	CHEMBL5131469
2022.0	CHEMBL5131502
2022.0	CHEMBL5131524
2022.0	CHEMBL5131537
2022.0	CHEMBL5131562
2022.0	CHEMBL5131568
2022.0	CHEMBL5131569
2022.0	CHEMBL5131572
2022.0	CHEMBL5131575
2021.0	CHEMBL5136958
2022.0	CHEMBL5137025
2022.0	CHEMBL5137044
2022.0	CHEMBL5137069
2022.0	CHEMBL5137074
2022.0	CHEMBL5137080
2022.0	CHEMBL5137081
2022.0	CHEMBL5137093
2022.0	CHEMBL5137098
2022.0	CHEMBL5137107
2022.0	CHEMBL5143527
2022.0	CHEMBL5143540
2022.0	CHEMBL5143597
2022.0	CHEMBL5143607
2022.0	CHEMBL5143623
2022.0	CHEMBL5143655
2022.0	CHEMBL5143671
2022.0	CHEMBL5143691
2022.0	CHEMBL5143713
2022.0	CHEMBL5143714
2022.0	CHEMBL5143717
2022.0	CHEMBL5143720
2022.0	CHEMBL5143723
2022.0	CHEMBL5143725
2022.0	CHEMBL5143732
2022.0	CHEMBL5143744
2021.0	CHEMBL5149963
2021.0	CHEMBL5149979
2021.0	CHEMBL5149982
2021.0	CHEMBL5150005
2022.0	CHEMBL5150064
2022.0	CHEMBL5150075
2022.0	CHEMBL5150076
2022.0	CHEMBL5154644
2022.0	CHEMBL5154649
2022.0	CHEMBL5154659
2022.0	CHEMBL5154668
2022.0	CHEMBL5154676
2022.0	CHEMBL5154688
2022.0	CHEMBL5154690
2022.0	CHEMBL5154691
2022.0	CHEMBL5154717
2022.0	CHEMBL5154726
2022.0	CHEMBL5154753
2022.0	CHEMBL5154758
2022.0	CHEMBL5154768
2022.0	CHEMBL5154775
2022.0	CHEMBL5154787
2022.0	CHEMBL5154791
2022.0	CHEMBL5154810
2022.0	CHEMBL5154820
2022.0	CHEMBL5154826
2022.0	CHEMBL5154828
2022.0	CHEMBL5154849
2022.0	CHEMBL5154874
2022.0	CHEMBL5154881
2022.0	CHEMBL5154888
2022.0	CHEMBL5154890
2022.0	CHEMBL5154903
2022.0	CHEMBL5154906
2022.0	CHEMBL5154916
2022.0	CHEMBL5154926
2022.0	CHEMBL5154936
2022.0	CHEMBL5154938
2022.0	CHEMBL5154941
2022.0	CHEMBL5154944
2021.0	CHEMBL5214895
2021.0	CHEMBL5214898
2022.0	CHEMBL5214933
2022.0	CHEMBL5214989
2022.0	CHEMBL5214992
2022.0	CHEMBL5214995
2022.0	CHEMBL5214999
2021.0	CHEMBL5223066
2020.0	CHEMBL5223075
2021.0	CHEMBL5223081
2021.0	CHEMBL5223084
2022.0	CHEMBL5223095
2022.0	CHEMBL5223112
2022.0	CHEMBL5223122
2022.0	CHEMBL5223125
2023.0	CHEMBL5223162
2023.0	CHEMBL5223164
2023.0	CHEMBL5223170
2023.0	CHEMBL5223177
2023.0	CHEMBL5223178
2023.0	CHEMBL5223191
2021.0	CHEMBL5226325
2021.0	CHEMBL5226342
2021.0	CHEMBL5230160
2019.0	CHEMBL5233208
2020.0	CHEMBL5233240
2021.0	CHEMBL5233278
2021.0	CHEMBL5236544
2021.0	CHEMBL5236545
2022.0	CHEMBL5236575
2023.0	CHEMBL5236587
2022.0	CHEMBL5236589
2022.0	CHEMBL5236595
2022.0	CHEMBL5236608
2022.0	CHEMBL5236617
2022.0	CHEMBL5236628
2021.0	CHEMBL5241094
2021.0	CHEMBL5241108
2021.0	CHEMBL5244275
2021.0	CHEMBL5244277
2021.0	CHEMBL5244278
2019.0	CHEMBL5247577
2022.0	CHEMBL5247605
2023.0	CHEMBL5247642
2023.0	CHEMBL5247653
2023.0	CHEMBL5247677
2016.0	CHEMBL5252511
2016.0	CHEMBL5252523
2017.0	CHEMBL5252536
2017.0	CHEMBL5252542
2023.0	CHEMBL5252585
2023.0	CHEMBL5252603
2023.0	CHEMBL5252617
2023.0	CHEMBL5252622
2023.0	CHEMBL5252665
2016.0	CHEMBL5257017
2019.0	CHEMBL5257040
2023.0	CHEMBL5257053
2023.0	CHEMBL5257086
2023.0	CHEMBL5257092
2023.0	CHEMBL5257116
2023.0	CHEMBL5257122
2023.0	CHEMBL5257132
2017.0	CHEMBL5260808
2018.0	CHEMBL5260836
2019.0	CHEMBL5260838
2020.0	CHEMBL5260850
2023.0	CHEMBL5260858
2023.0	CHEMBL5291721
2023.0	CHEMBL5303765
2023.0	CHEMBL5303768
2023.0	CHEMBL5316265
2023.0	CHEMBL5316270
2023.0	CHEMBL5316274
2023.0	CHEMBL5316279
2023.0	CHEMBL5316283
2023.0	CHEMBL5316310
2023.0	CHEMBL5316312
2023.0	CHEMBL5316317
2023.0	CHEMBL5316320
2023.0	CHEMBL5316339
2023.0	CHEMBL5316345
2023.0	CHEMBL5316349
2023.0	CHEMBL5316357
2023.0	CHEMBL5316375
2023.0	CHEMBL5321226
2023.0	CHEMBL5321266
2023.0	CHEMBL5321271
2023.0	CHEMBL5321272
2023.0	CHEMBL5321285
2023.0	CHEMBL5321293
2023.0	CHEMBL5325394
2023.0	CHEMBL5325475
2023.0	CHEMBL5325482
2023.0	CHEMBL5325493
2023.0	CHEMBL5325498
2023.0	CHEMBL5325501
2023.0	CHEMBL5329195
2023.0	CHEMBL5329199
2023.0	CHEMBL5329208
2023.0	CHEMBL5329222
2023.0	CHEMBL5331066
2023.0	CHEMBL5331107
2023.0	CHEMBL5331126
2023.0	CHEMBL5331127
2023.0	CHEMBL5331128
2023.0	CHEMBL5331131
2023.0	CHEMBL5331140
2023.0	CHEMBL5331145
2023.0	CHEMBL5331147
2024.0	CHEMBL5335798
2024.0	CHEMBL5335805
2024.0	CHEMBL5335814
2024.0	CHEMBL5335849
2024.0	CHEMBL5335864
2022.0	CHEMBL5338717
2023.0	CHEMBL5338727
